Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,Customer_Type,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Status,Payment_Method
102161,2025-05-22,2025-05-24,Printer,Office Supplies,Tech World,Bangalore WH,Hyderabad,Retail,9,15000,135000,589,Delivered,Cash
102162,2025-06-24,2025-06-25,Printer,Office Supplies,Tech World,Chennai WH,Mumbai,Wholesale,8,15000,120000,1607,Delayed,Credit Card
102163,2025-08-31,2025-09-05,Monitor,Electronics,XYZ Traders,Delhi WH,Lucknow,Retail,7,12000,84000,2100,In Transit,Debit Card
102164,2025-08-04,2025-08-06,Laptop,Electronics,XYZ Traders,Hyderabad WH,Chennai,Wholesale,19,55000,1045000,1495,Delivered,Debit Card
102165,2025-09-09,2025-09-13,Office Chair,Furniture,Tech World,Mumbai WH,Lucknow,Wholesale,17,8500,144500,1174,Delayed,UPI
102166,2025-02-21,2025-02-23,Router,Networking,ABC Suppliers,Delhi WH,Jaipur,Retail,5,3500,17500,2588,Delivered,Credit Card
102167,2025-06-22,2025-06-27,SSD,Storage,XYZ Traders,Hyderabad WH,Ahmedabad,Retail,12,5500,66000,2373,Delivered,Net Banking
102168,2025-07-09,2025-07-13,Webcam,Accessories,Tech World,Bangalore WH,Hyderabad,Wholesale,10,2500,25000,1535,Delivered,Credit Card
102169,2025-09-26,2025-09-29,Desktop,Electronics,Tech World,Chennai WH,Kolkata,Wholesale,18,45000,810000,2743,Delayed,Debit Card
102170,2025-03-01,2025-03-03,Desktop,Electronics,Global Supply,Chennai WH,Mumbai,Retail,14,45000,630000,1625,In Transit,Debit Card
102171,2025-03-29,2025-04-01,Printer,Office Supplies,XYZ Traders,Chennai WH,Bangalore,Wholesale,10,15000,150000,801,In Transit,Debit Card
102172,2025-12-28,2026-01-02,Printer,Office Supplies,ABC Suppliers,Delhi WH,Ahmedabad,Wholesale,18,15000,270000,1723,Delivered,Debit Card
102173,2025-03-06,2025-03-12,Router,Networking,XYZ Traders,Delhi WH,Lucknow,Wholesale,19,3500,66500,596,Delivered,Debit Card
102174,2025-08-04,2025-08-08,Mouse,Accessories,ABC Suppliers,Delhi WH,Hyderabad,Retail,10,700,7000,2963,Cancelled,Net Banking
102175,2025-12-27,2025-12-31,Desktop,Electronics,Prime Distributors,Bangalore WH,Hyderabad,Retail,9,45000,405000,1641,Delayed,Net Banking
102176,2025-10-18,2025-10-23,Mouse,Accessories,Prime Distributors,Chennai WH,Chennai,Retail,16,700,11200,1204,In Transit,Credit Card
102177,2025-04-26,2025-04-29,Hard Disk,Storage,XYZ Traders,Chennai WH,Kolkata,Retail,20,4200,84000,2137,Delivered,Debit Card
102178,2025-03-12,2025-03-14,Projector,Electronics,Global Supply,Delhi WH,Hyderabad,Retail,10,40000,400000,2153,Delivered,Debit Card
102179,2025-02-23,2025-02-26,Monitor,Electronics,ABC Suppliers,Bangalore WH,Delhi,Retail,17,12000,204000,1766,Delayed,UPI
102180,2025-02-09,2025-02-11,Printer,Office Supplies,Global Supply,Chennai WH,Lucknow,Retail,11,15000,165000,440,Delivered,UPI
102181,2025-11-03,2025-11-10,Desktop,Electronics,Global Supply,Bangalore WH,Ahmedabad,Retail,10,45000,450000,2689,Delivered,Net Banking
102182,2025-04-26,2025-04-30,Webcam,Accessories,ABC Suppliers,Hyderabad WH,Ahmedabad,Wholesale,12,2500,30000,2799,Delivered,Cash
102183,2025-07-21,2025-07-24,Webcam,Accessories,ABC Suppliers,Mumbai WH,Lucknow,Retail,13,2500,32500,1291,Delivered,Debit Card
102184,2025-01-25,2025-01-30,Router,Networking,ABC Suppliers,Delhi WH,Jaipur,Wholesale,7,3500,24500,2942,Delivered,Cash
102185,2025-05-25,2025-05-30,Desktop,Electronics,Global Supply,Chennai WH,Hyderabad,Retail,13,45000,585000,1345,In Transit,Cash
102186,2025-12-15,2025-12-19,Mouse,Accessories,Prime Distributors,Chennai WH,Kolkata,Retail,10,700,7000,755,Delivered,UPI
102187,2025-09-22,2025-09-24,Keyboard,Accessories,Global Supply,Hyderabad WH,Bangalore,Wholesale,20,900,18000,2106,In Transit,Credit Card
102188,2025-01-22,2025-01-26,Keyboard,Accessories,Prime Distributors,Bangalore WH,Delhi,Wholesale,15,900,13500,412,Delayed,UPI
102189,2025-07-15,2025-07-21,Printer,Office Supplies,ABC Suppliers,Chennai WH,Kolkata,Retail,17,15000,255000,256,In Transit,Debit Card
102190,2025-05-26,2025-05-29,Hard Disk,Storage,Global Supply,Bangalore WH,Kolkata,Retail,20,4200,84000,791,In Transit,Cash
102191,2025-04-23,2025-04-26,Mouse,Accessories,XYZ Traders,Hyderabad WH,Kolkata,Wholesale,20,700,14000,1753,In Transit,Debit Card
102192,2025-01-23,2025-01-30,SSD,Storage,Tech World,Delhi WH,Pune,Wholesale,2,5500,11000,328,Delivered,Credit Card
102193,2025-12-24,2025-12-29,Monitor,Electronics,Prime Distributors,Mumbai WH,Chennai,Wholesale,20,12000,240000,1462,Delivered,Net Banking
102194,2025-05-28,2025-05-29,Office Desk,Furniture,ABC Suppliers,Hyderabad WH,Mumbai,Retail,5,15000,75000,2274,Delivered,UPI
102195,2025-07-25,2025-07-31,Keyboard,Accessories,Prime Distributors,Chennai WH,Chennai,Wholesale,19,900,17100,2110,Delivered,Cash
102196,2025-12-17,2025-12-20,SSD,Storage,Tech World,Delhi WH,Hyderabad,Wholesale,15,5500,82500,1687,Delivered,Net Banking
102197,2025-10-20,2025-10-25,Laptop,Electronics,XYZ Traders,Mumbai WH,Kolkata,Wholesale,11,55000,605000,2521,Delivered,UPI
102198,2025-06-28,2025-07-04,Office Desk,Furniture,Global Supply,Bangalore WH,Mumbai,Wholesale,18,15000,270000,758,Delivered,UPI
102199,2025-09-03,2025-09-04,Projector,Electronics,Tech World,Delhi WH,Ahmedabad,Retail,20,40000,800000,266,In Transit,Debit Card
102200,2025-10-31,2025-11-07,Monitor,Electronics,XYZ Traders,Bangalore WH,Chennai,Retail,11,12000,132000,1560,In Transit,Credit Card
102201,2025-12-09,2025-12-15,Office Desk,Furniture,Prime Distributors,Hyderabad WH,Pune,Wholesale,8,15000,120000,1844,Delivered,UPI
102202,2025-12-31,2026-01-05,Projector,Electronics,ABC Suppliers,Chennai WH,Pune,Wholesale,4,40000,160000,277,Delivered,UPI
102203,2025-02-13,2025-02-15,Printer,Office Supplies,Global Supply,Bangalore WH,Mumbai,Wholesale,12,15000,180000,927,Delivered,UPI
102204,2025-11-10,2025-11-16,Router,Networking,Tech World,Bangalore WH,Kolkata,Retail,18,3500,63000,516,Delivered,Cash
102205,2025-11-17,2025-11-24,Office Desk,Furniture,ABC Suppliers,Bangalore WH,Jaipur,Retail,1,15000,15000,613,In Transit,UPI
102206,2025-03-12,2025-03-17,Scanner,Office Supplies,Prime Distributors,Chennai WH,Lucknow,Wholesale,4,12000,48000,985,Delayed,Credit Card
102207,2025-03-15,2025-03-18,Projector,Electronics,Global Supply,Chennai WH,Ahmedabad,Wholesale,20,40000,800000,556,Delivered,Net Banking
102208,2025-07-15,2025-07-21,SSD,Storage,Global Supply,Hyderabad WH,Kolkata,Wholesale,3,5500,16500,1964,Delivered,Debit Card
102209,2025-01-02,2025-01-05,Office Desk,Furniture,Prime Distributors,Hyderabad WH,Jaipur,Retail,18,15000,270000,2055,Delivered,Cash
102210,2025-07-21,2025-07-28,Mouse,Accessories,Prime Distributors,Hyderabad WH,Jaipur,Wholesale,18,700,12600,1517,Delayed,Net Banking
102211,2025-08-09,2025-08-11,Hard Disk,Storage,XYZ Traders,Bangalore WH,Bangalore,Retail,10,4200,42000,2300,Delivered,Debit Card
102212,2025-10-05,2025-10-06,Office Desk,Furniture,Tech World,Bangalore WH,Mumbai,Retail,2,15000,30000,1576,Delivered,UPI
102213,2025-06-28,2025-07-04,Scanner,Office Supplies,Global Supply,Mumbai WH,Lucknow,Retail,20,12000,240000,980,Delivered,Net Banking
102214,2025-07-24,2025-07-27,Desktop,Electronics,XYZ Traders,Hyderabad WH,Jaipur,Retail,1,45000,45000,1354,Delivered,Credit Card
102215,2025-04-08,2025-04-11,Desktop,Electronics,XYZ Traders,Mumbai WH,Kolkata,Wholesale,2,45000,90000,1685,In Transit,Cash
102216,2025-04-14,2025-04-20,Router,Networking,Prime Distributors,Mumbai WH,Lucknow,Wholesale,3,3500,10500,1701,Cancelled,Cash
102217,2025-02-02,2025-02-06,Router,Networking,Tech World,Bangalore WH,Delhi,Retail,15,3500,52500,1721,Delivered,UPI
102218,2025-07-09,2025-07-13,Desktop,Electronics,Tech World,Chennai WH,Delhi,Retail,16,45000,720000,1140,Delivered,Net Banking
102219,2025-12-11,2025-12-14,Office Desk,Furniture,ABC Suppliers,Chennai WH,Bangalore,Wholesale,1,15000,15000,2341,Delivered,Net Banking
102220,2025-02-04,2025-02-09,Projector,Electronics,Prime Distributors,Chennai WH,Kolkata,Wholesale,10,40000,400000,1524,Delivered,UPI
102221,2025-11-25,2025-11-26,Router,Networking,XYZ Traders,Delhi WH,Mumbai,Wholesale,10,3500,35000,506,Delivered,Net Banking
102222,2025-12-09,2025-12-13,Monitor,Electronics,Global Supply,Hyderabad WH,Lucknow,Retail,12,12000,144000,1741,Delivered,Cash
102223,2025-03-07,2025-03-13,Projector,Electronics,Global Supply,Mumbai WH,Bangalore,Retail,10,40000,400000,1109,Delayed,Net Banking
102224,2025-10-07,2025-10-09,Monitor,Electronics,Global Supply,Hyderabad WH,Chennai,Wholesale,12,12000,144000,2897,Delivered,Cash
102225,2025-03-11,2025-03-15,Router,Networking,XYZ Traders,Chennai WH,Chennai,Wholesale,15,3500,52500,1406,Delivered,Credit Card
102226,2025-10-27,2025-10-31,Hard Disk,Storage,Prime Distributors,Mumbai WH,Hyderabad,Wholesale,17,4200,71400,512,In Transit,Debit Card
102227,2025-07-08,2025-07-10,Switch,Networking,Tech World,Mumbai WH,Jaipur,Retail,14,6000,84000,2255,Delayed,UPI
102228,2025-10-08,2025-10-14,Projector,Electronics,Tech World,Delhi WH,Ahmedabad,Wholesale,10,40000,400000,713,Delayed,UPI
102229,2025-11-02,2025-11-07,Router,Networking,ABC Suppliers,Delhi WH,Mumbai,Wholesale,18,3500,63000,200,Delivered,Net Banking
102230,2025-08-23,2025-08-26,Router,Networking,Global Supply,Mumbai WH,Jaipur,Wholesale,19,3500,66500,254,In Transit,Cash
102231,2025-10-23,2025-10-25,Projector,Electronics,XYZ Traders,Mumbai WH,Delhi,Retail,6,40000,240000,2783,Cancelled,UPI
102232,2025-02-02,2025-02-05,Hard Disk,Storage,Global Supply,Hyderabad WH,Lucknow,Retail,2,4200,8400,1532,Cancelled,Cash
102233,2025-08-14,2025-08-18,SSD,Storage,Prime Distributors,Bangalore WH,Mumbai,Retail,19,5500,104500,1812,Delivered,Net Banking
102234,2025-11-15,2025-11-17,Laptop,Electronics,ABC Suppliers,Delhi WH,Kolkata,Retail,12,55000,660000,596,Delivered,Net Banking
102235,2025-12-24,2025-12-25,Webcam,Accessories,ABC Suppliers,Delhi WH,Ahmedabad,Wholesale,15,2500,37500,1176,Delivered,Net Banking
102236,2025-03-30,2025-03-31,Router,Networking,XYZ Traders,Delhi WH,Pune,Wholesale,8,3500,28000,578,Delivered,Debit Card
102237,2025-11-14,2025-11-19,Desktop,Electronics,ABC Suppliers,Delhi WH,Ahmedabad,Retail,6,45000,270000,1288,Delayed,Credit Card
102238,2025-11-16,2025-11-23,Scanner,Office Supplies,XYZ Traders,Chennai WH,Ahmedabad,Wholesale,20,12000,240000,2255,In Transit,Cash
102239,2025-07-20,2025-07-23,Router,Networking,Prime Distributors,Hyderabad WH,Chennai,Retail,3,3500,10500,811,In Transit,Net Banking
102240,2025-11-20,2025-11-24,Office Desk,Furniture,ABC Suppliers,Delhi WH,Lucknow,Wholesale,3,15000,45000,1137,Delivered,Cash
102241,2025-08-02,2025-08-03,SSD,Storage,Tech World,Bangalore WH,Chennai,Retail,17,5500,93500,213,Delivered,UPI
102242,2025-06-23,2025-06-27,Printer,Office Supplies,XYZ Traders,Mumbai WH,Delhi,Wholesale,11,15000,165000,282,Delivered,UPI
102243,2025-01-15,2025-01-18,Scanner,Office Supplies,Tech World,Bangalore WH,Pune,Wholesale,3,12000,36000,1661,Delivered,UPI
102244,2025-12-02,2025-12-03,Mouse,Accessories,Prime Distributors,Bangalore WH,Hyderabad,Wholesale,7,700,4900,2059,In Transit,Net Banking
102245,2025-10-15,2025-10-16,Router,Networking,Tech World,Hyderabad WH,Hyderabad,Retail,8,3500,28000,307,In Transit,Net Banking
102246,2025-05-18,2025-05-23,Scanner,Office Supplies,ABC Suppliers,Chennai WH,Ahmedabad,Retail,8,12000,96000,2916,Delivered,Cash
102247,2025-02-03,2025-02-04,Hard Disk,Storage,XYZ Traders,Bangalore WH,Lucknow,Retail,18,4200,75600,2427,Delivered,Credit Card
102248,2025-12-25,2025-12-26,Printer,Office Supplies,Tech World,Bangalore WH,Hyderabad,Wholesale,3,15000,45000,1632,Delivered,Credit Card
102249,2025-05-29,2025-06-02,Scanner,Office Supplies,XYZ Traders,Chennai WH,Chennai,Wholesale,2,12000,24000,2833,Delayed,UPI
102250,2025-12-31,2026-01-03,Router,Networking,Prime Distributors,Chennai WH,Ahmedabad,Retail,2,3500,7000,1027,Delayed,Cash
102251,2025-05-20,2025-05-22,Printer,Office Supplies,XYZ Traders,Mumbai WH,Lucknow,Retail,11,15000,165000,1047,Delivered,Cash
102252,2025-03-27,2025-03-30,Laptop,Electronics,ABC Suppliers,Chennai WH,Jaipur,Retail,11,55000,605000,2420,Delivered,Debit Card
102253,2025-11-25,2025-11-27,Hard Disk,Storage,Prime Distributors,Hyderabad WH,Pune,Wholesale,8,4200,33600,2375,Delivered,Net Banking
102254,2025-01-02,2025-01-09,Projector,Electronics,ABC Suppliers,Hyderabad WH,Pune,Retail,7,40000,280000,903,Delivered,UPI
102255,2025-01-10,2025-01-11,Router,Networking,ABC Suppliers,Bangalore WH,Lucknow,Retail,1,3500,3500,2582,In Transit,Debit Card
102256,2025-12-28,2025-12-30,Laptop,Electronics,ABC Suppliers,Delhi WH,Kolkata,Retail,6,55000,330000,2767,Delivered,Net Banking
102257,2025-02-15,2025-02-21,Printer,Office Supplies,Prime Distributors,Delhi WH,Ahmedabad,Retail,20,15000,300000,2837,Delivered,Net Banking
102258,2025-08-03,2025-08-07,Office Chair,Furniture,Global Supply,Hyderabad WH,Pune,Retail,14,8500,119000,443,Delivered,Debit Card
102259,2025-03-27,2025-03-31,Router,Networking,Global Supply,Hyderabad WH,Jaipur,Retail,11,3500,38500,1751,Delivered,Net Banking
102260,2025-10-26,2025-10-28,Switch,Networking,Prime Distributors,Mumbai WH,Chennai,Wholesale,2,6000,12000,2284,In Transit,Net Banking
102261,2025-07-22,2025-07-23,Desktop,Electronics,XYZ Traders,Hyderabad WH,Pune,Retail,20,45000,900000,1230,Delivered,Credit Card
102262,2025-03-20,2025-03-22,Router,Networking,XYZ Traders,Chennai WH,Jaipur,Retail,18,3500,63000,2184,Delivered,Debit Card
102263,2025-10-19,2025-10-20,Hard Disk,Storage,Prime Distributors,Mumbai WH,Pune,Retail,6,4200,25200,501,Delivered,Cash
102264,2025-07-04,2025-07-05,Keyboard,Accessories,Prime Distributors,Bangalore WH,Lucknow,Wholesale,4,900,3600,848,Delivered,UPI
102265,2025-08-25,2025-09-01,Office Chair,Furniture,Tech World,Chennai WH,Pune,Retail,10,8500,85000,2060,Delayed,UPI
102266,2025-10-29,2025-11-04,Printer,Office Supplies,Prime Distributors,Hyderabad WH,Chennai,Retail,8,15000,120000,2897,Delivered,Net Banking
102267,2025-10-05,2025-10-11,SSD,Storage,Global Supply,Mumbai WH,Chennai,Wholesale,2,5500,11000,1045,In Transit,Net Banking
102268,2025-12-07,2025-12-12,Projector,Electronics,ABC Suppliers,Hyderabad WH,Lucknow,Wholesale,15,40000,600000,852,In Transit,Credit Card
102269,2025-04-14,2025-04-20,Laptop,Electronics,Prime Distributors,Chennai WH,Pune,Retail,8,55000,440000,1862,In Transit,UPI
102270,2025-06-26,2025-06-30,SSD,Storage,Tech World,Mumbai WH,Pune,Wholesale,3,5500,16500,1569,Delivered,Credit Card
102271,2025-08-15,2025-08-21,Office Desk,Furniture,XYZ Traders,Bangalore WH,Kolkata,Retail,12,15000,180000,2551,Delivered,Debit Card
102272,2025-07-23,2025-07-26,Projector,Electronics,ABC Suppliers,Bangalore WH,Bangalore,Retail,13,40000,520000,2041,Delivered,Cash
102273,2025-04-08,2025-04-12,Desktop,Electronics,ABC Suppliers,Mumbai WH,Mumbai,Retail,2,45000,90000,1096,Delivered,Net Banking
102274,2025-11-27,2025-12-04,Projector,Electronics,XYZ Traders,Bangalore WH,Kolkata,Wholesale,7,40000,280000,1671,Delivered,Net Banking
102275,2025-05-21,2025-05-24,Mouse,Accessories,ABC Suppliers,Delhi WH,Jaipur,Wholesale,17,700,11900,417,Delivered,Cash
102276,2025-07-22,2025-07-25,Laptop,Electronics,Tech World,Chennai WH,Lucknow,Retail,20,55000,1100000,2366,Delivered,Net Banking
102277,2025-03-11,2025-03-14,Webcam,Accessories,ABC Suppliers,Bangalore WH,Hyderabad,Retail,7,2500,17500,566,In Transit,Debit Card
102278,2025-09-08,2025-09-14,Printer,Office Supplies,Tech World,Bangalore WH,Mumbai,Retail,16,15000,240000,444,Delivered,Net Banking
102279,2025-10-14,2025-10-21,Switch,Networking,Tech World,Mumbai WH,Jaipur,Wholesale,10,6000,60000,2142,Delivered,Credit Card
102280,2025-09-20,2025-09-23,Printer,Office Supplies,Prime Distributors,Hyderabad WH,Kolkata,Retail,14,15000,210000,1859,Delayed,Credit Card
102281,2025-06-25,2025-07-01,Mouse,Accessories,XYZ Traders,Bangalore WH,Hyderabad,Wholesale,3,700,2100,2629,Delivered,Cash
102282,2025-12-18,2025-12-24,Mouse,Accessories,XYZ Traders,Chennai WH,Ahmedabad,Wholesale,4,700,2800,2773,Delivered,Debit Card
102283,2025-10-04,2025-10-08,Printer,Office Supplies,Prime Distributors,Delhi WH,Mumbai,Wholesale,14,15000,210000,1630,Delivered,Debit Card
102284,2025-03-08,2025-03-14,Office Chair,Furniture,Global Supply,Chennai WH,Ahmedabad,Wholesale,13,8500,110500,1174,In Transit,UPI
102285,2025-03-26,2025-03-29,Switch,Networking,ABC Suppliers,Mumbai WH,Hyderabad,Wholesale,2,6000,12000,538,Delivered,Cash
102286,2025-07-22,2025-07-27,SSD,Storage,Tech World,Delhi WH,Pune,Wholesale,1,5500,5500,722,Delivered,Cash
102287,2025-12-13,2025-12-15,Desktop,Electronics,Global Supply,Delhi WH,Jaipur,Retail,19,45000,855000,488,Delivered,Net Banking
102288,2025-03-31,2025-04-02,Desktop,Electronics,Prime Distributors,Mumbai WH,Bangalore,Retail,17,45000,765000,1568,In Transit,Debit Card
102289,2025-11-30,2025-12-03,Mouse,Accessories,Global Supply,Delhi WH,Kolkata,Wholesale,9,700,6300,367,Delivered,Debit Card
102290,2025-10-20,2025-10-25,SSD,Storage,XYZ Traders,Mumbai WH,Kolkata,Retail,11,5500,60500,2474,Delivered,UPI
102291,2025-01-25,2025-01-26,Webcam,Accessories,Prime Distributors,Hyderabad WH,Mumbai,Retail,4,2500,10000,1196,Delivered,Credit Card
102292,2025-09-09,2025-09-14,Webcam,Accessories,ABC Suppliers,Mumbai WH,Bangalore,Retail,16,2500,40000,867,Delivered,Cash
102293,2025-05-12,2025-05-14,SSD,Storage,Prime Distributors,Bangalore WH,Pune,Wholesale,5,5500,27500,2705,Delivered,Credit Card
102294,2025-12-04,2025-12-07,Webcam,Accessories,Tech World,Hyderabad WH,Pune,Retail,20,2500,50000,1405,Delivered,Debit Card
102295,2025-04-29,2025-04-30,Office Chair,Furniture,Global Supply,Hyderabad WH,Kolkata,Retail,18,8500,153000,498,Delivered,Credit Card
102296,2025-10-30,2025-10-31,Monitor,Electronics,Global Supply,Mumbai WH,Ahmedabad,Wholesale,11,12000,132000,287,Delivered,Net Banking
102297,2025-01-07,2025-01-10,Office Desk,Furniture,XYZ Traders,Delhi WH,Jaipur,Wholesale,20,15000,300000,1978,Delivered,Net Banking
102298,2025-11-22,2025-11-29,Office Desk,Furniture,Global Supply,Delhi WH,Chennai,Wholesale,12,15000,180000,587,In Transit,Net Banking
102299,2025-03-30,2025-04-05,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Lucknow,Retail,3,4200,12600,2233,In Transit,Net Banking
102300,2025-06-03,2025-06-09,Hard Disk,Storage,Global Supply,Chennai WH,Kolkata,Wholesale,9,4200,37800,1447,Delivered,Net Banking
102301,2025-06-28,2025-07-01,Desktop,Electronics,ABC Suppliers,Chennai WH,Chennai,Wholesale,17,45000,765000,1980,Delayed,Credit Card
102302,2025-04-12,2025-04-14,Hard Disk,Storage,ABC Suppliers,Hyderabad WH,Hyderabad,Retail,18,4200,75600,1822,Delivered,Cash
102303,2025-06-05,2025-06-10,Scanner,Office Supplies,Global Supply,Mumbai WH,Delhi,Retail,17,12000,204000,751,Delayed,Credit Card
102304,2025-12-01,2025-12-08,Keyboard,Accessories,Prime Distributors,Hyderabad WH,Ahmedabad,Wholesale,13,900,11700,1307,Delivered,UPI
102305,2025-01-13,2025-01-20,Printer,Office Supplies,XYZ Traders,Mumbai WH,Pune,Wholesale,14,15000,210000,1074,In Transit,Cash
102306,2025-12-10,2025-12-11,Printer,Office Supplies,Tech World,Bangalore WH,Ahmedabad,Retail,10,15000,150000,2304,In Transit,Net Banking
102307,2025-11-30,2025-12-07,Office Desk,Furniture,Tech World,Chennai WH,Jaipur,Wholesale,5,15000,75000,438,Delivered,Cash
102308,2025-11-08,2025-11-10,Desktop,Electronics,ABC Suppliers,Mumbai WH,Delhi,Retail,17,45000,765000,2149,In Transit,Debit Card
102309,2025-10-27,2025-10-28,Webcam,Accessories,ABC Suppliers,Mumbai WH,Jaipur,Wholesale,5,2500,12500,249,Delivered,UPI
102310,2025-10-03,2025-10-04,Webcam,Accessories,Prime Distributors,Mumbai WH,Pune,Retail,20,2500,50000,1792,Delivered,Credit Card
102311,2025-11-19,2025-11-26,SSD,Storage,Tech World,Chennai WH,Pune,Retail,2,5500,11000,735,In Transit,Cash
102312,2025-01-15,2025-01-18,Router,Networking,Tech World,Chennai WH,Bangalore,Wholesale,12,3500,42000,2484,In Transit,Credit Card
102313,2025-05-28,2025-06-01,Printer,Office Supplies,Global Supply,Bangalore WH,Mumbai,Retail,1,15000,15000,1658,Delivered,UPI
102314,2025-08-10,2025-08-15,Switch,Networking,XYZ Traders,Hyderabad WH,Chennai,Retail,12,6000,72000,1407,Delivered,Credit Card
102315,2025-05-14,2025-05-20,Projector,Electronics,ABC Suppliers,Delhi WH,Jaipur,Wholesale,3,40000,120000,1745,In Transit,UPI
102316,2025-08-07,2025-08-09,Hard Disk,Storage,XYZ Traders,Chennai WH,Chennai,Wholesale,15,4200,63000,219,Delayed,Cash
102317,2025-05-12,2025-05-13,Router,Networking,Global Supply,Chennai WH,Kolkata,Wholesale,12,3500,42000,2399,Delayed,Net Banking
102318,2025-01-18,2025-01-19,Projector,Electronics,Global Supply,Mumbai WH,Delhi,Retail,17,40000,680000,1484,Delayed,Credit Card
102319,2025-06-28,2025-07-01,Monitor,Electronics,XYZ Traders,Bangalore WH,Lucknow,Retail,5,12000,60000,2357,Delivered,Net Banking
102320,2025-12-08,2025-12-14,Switch,Networking,Prime Distributors,Hyderabad WH,Delhi,Retail,7,6000,42000,403,Delivered,Net Banking
102321,2025-03-24,2025-03-25,Projector,Electronics,Global Supply,Chennai WH,Jaipur,Retail,5,40000,200000,2469,Delivered,UPI
102322,2025-04-10,2025-04-11,Mouse,Accessories,Global Supply,Hyderabad WH,Delhi,Retail,10,700,7000,823,In Transit,Net Banking
102323,2025-05-23,2025-05-28,Mouse,Accessories,Prime Distributors,Mumbai WH,Hyderabad,Retail,2,700,1400,2453,Delayed,UPI
