order_id,customer_id,warehouse_id,order_date,payment_method,order_status
ORD03134,CUST0115,WH003,2025-02-09,Credit Card,Delivered
ORD03135,CUST0293,WH009,2025-08-18,Net Banking,Shipped
ORD03136,CUST0699,WH010,2025-09-09,UPI,Delivered
ORD03137,CUST0783,WH004,2025-07-23,Credit Card,Delivered
ORD03138,CUST0657,WH003,2025-11-27,Cash,Delivered
ORD03139,CUST0889,WH009,2025-04-09,Net Banking,Delivered
ORD03140,CUST0840,WH002,2025-03-28,Cash,Delivered
ORD03141,CUST0671,WH009,2025-01-07,UPI,Shipped
ORD03142,CUST0622,WH007,2025-02-04,Credit Card,Shipped
ORD03143,CUST0337,WH004,2025-05-11,UPI,Delivered
ORD03144,CUST0333,WH009,2025-04-28,Net Banking,Shipped
ORD03145,CUST0640,WH004,2025-05-17,Debit Card,Shipped
ORD03146,CUST0013,WH001,2025-06-06,UPI,Delivered
ORD03147,CUST0452,WH008,2025-07-22,Net Banking,Delivered
ORD03148,CUST0863,WH007,2025-02-04,Debit Card,Returned
ORD03149,CUST0261,WH005,2025-05-23,Debit Card,Delivered
ORD03150,CUST0055,WH009,2025-08-07,Credit Card,Shipped
ORD03151,CUST0705,WH002,2025-07-05,Cash,Delivered
ORD03152,CUST0462,WH009,2025-04-22,UPI,Delivered
ORD03153,CUST0667,WH006,2025-12-18,Credit Card,Delivered
ORD03154,CUST0151,WH009,2025-03-05,Cash,Returned
ORD03155,CUST0677,WH005,2025-09-20,Net Banking,Delivered
ORD03156,CUST0582,WH010,2025-11-15,Cash,Returned
ORD03157,CUST0527,WH003,2025-09-28,Net Banking,Delivered
ORD03158,CUST0493,WH010,2025-06-11,Credit Card,Shipped
ORD03159,CUST0281,WH008,2025-02-23,Credit Card,Delivered
ORD03160,CUST0038,WH002,2025-04-30,Net Banking,Delivered
ORD03161,CUST0728,WH005,2025-07-15,Credit Card,Delivered
ORD03162,CUST0852,WH009,2025-04-15,Credit Card,Delivered
ORD03163,CUST0534,WH004,2025-03-25,Credit Card,Delivered
ORD03164,CUST0155,WH002,2025-02-22,Net Banking,Delivered
ORD03165,CUST0943,WH003,2025-07-20,Net Banking,Delivered
ORD03166,CUST0530,WH009,2025-03-30,UPI,Delivered
ORD03167,CUST0947,WH004,2025-10-13,Credit Card,Delivered
ORD03168,CUST0836,WH002,2025-01-23,UPI,Delivered
ORD03169,CUST0911,WH001,2025-03-31,UPI,Delivered
ORD03170,CUST0396,WH008,2025-09-25,Cash,Delivered
ORD03171,CUST0932,WH001,2025-01-24,Net Banking,Shipped
ORD03172,CUST0688,WH009,2025-11-02,Cash,Delivered
ORD03173,CUST0012,WH009,2025-03-04,UPI,Shipped
ORD03174,CUST0382,WH007,2025-04-07,UPI,Delivered
ORD03175,CUST0920,WH009,2025-05-01,Debit Card,Cancelled
ORD03176,CUST0250,WH002,2025-11-29,Net Banking,Delivered
ORD03177,CUST0806,WH008,2025-01-25,Debit Card,Delivered
ORD03178,CUST0657,WH003,2025-10-09,Credit Card,Delivered
ORD03179,CUST0888,WH010,2025-07-29,Debit Card,Shipped
ORD03180,CUST0036,WH001,2025-02-20,Credit Card,Delivered
ORD03181,CUST0469,WH007,2025-01-09,Credit Card,Delivered
ORD03182,CUST0967,WH006,2025-05-23,Net Banking,Delivered
ORD03183,CUST0340,WH001,2025-02-08,UPI,Delivered
ORD03184,CUST0400,WH007,2025-12-09,Debit Card,Delivered
ORD03185,CUST0927,WH007,2025-01-07,Debit Card,Delivered
ORD03186,CUST0726,WH002,2025-02-14,Credit Card,Returned
ORD03187,CUST0828,WH008,2025-01-01,Net Banking,Delivered
ORD03188,CUST0629,WH010,2025-07-24,Debit Card,Shipped
ORD03189,CUST0043,WH009,2025-08-29,Net Banking,Delivered
ORD03190,CUST0779,WH004,2025-10-15,Cash,Delivered
ORD03191,CUST0302,WH009,2025-04-14,Credit Card,Delivered
ORD03192,CUST0579,WH010,2025-10-18,Cash,Delivered
ORD03193,CUST0471,WH001,2025-11-07,Net Banking,Delivered
ORD03194,CUST0572,WH009,2025-08-10,Net Banking,Cancelled
ORD03195,CUST0122,WH008,2025-10-17,Net Banking,Returned
ORD03196,CUST0657,WH008,2025-12-05,Net Banking,Delivered
ORD03197,CUST0380,WH010,2025-01-16,Cash,Delivered
ORD03198,CUST0865,WH002,2025-08-21,Net Banking,Delivered
ORD03199,CUST0024,WH010,2025-07-13,Credit Card,Delivered
ORD03200,CUST0136,WH007,2025-02-14,Debit Card,Delivered
ORD03201,CUST0535,WH010,2025-11-20,Net Banking,Shipped
ORD03202,CUST0390,WH001,2025-04-06,Debit Card,Returned
ORD03203,CUST0876,WH001,2025-10-11,Net Banking,Delivered
ORD03204,CUST0964,WH002,2025-03-13,Cash,Delivered
ORD03205,CUST0322,WH002,2025-09-19,Cash,Delivered
ORD03206,CUST0724,WH002,2025-05-29,Credit Card,Delivered
ORD03207,CUST0617,WH003,2025-07-17,UPI,Delivered
ORD03208,CUST0817,WH009,2025-12-11,Credit Card,Delivered
ORD03209,CUST0730,WH010,2025-11-08,Cash,Cancelled
ORD03210,CUST0273,WH003,2025-08-12,Credit Card,Delivered
ORD03211,CUST0343,WH009,2025-09-02,Net Banking,Delivered
ORD03212,CUST0831,WH005,2025-01-28,Debit Card,Delivered
ORD03213,CUST0108,WH009,2025-03-09,Debit Card,Delivered
ORD03214,CUST0498,WH001,2025-07-10,Debit Card,Delivered
ORD03215,CUST0130,WH001,2025-09-16,Net Banking,Delivered
ORD03216,CUST0509,WH001,2025-07-07,Net Banking,Delivered
ORD03217,CUST0065,WH007,2025-01-26,Credit Card,Cancelled
ORD03218,CUST0420,WH005,2025-06-25,UPI,Delivered
ORD03219,CUST0848,WH003,2025-04-19,Debit Card,Shipped
ORD03220,CUST0182,WH009,2025-08-29,Credit Card,Cancelled
ORD03221,CUST0336,WH005,2025-11-09,UPI,Delivered
ORD03222,CUST0533,WH009,2025-09-06,Credit Card,Delivered
ORD03223,CUST0735,WH008,2025-05-15,Credit Card,Delivered
ORD03224,CUST0075,WH007,2025-08-03,Net Banking,Cancelled
ORD03225,CUST0007,WH008,2025-07-11,UPI,Delivered
ORD03226,CUST0966,WH009,2025-06-29,UPI,Delivered
ORD03227,CUST0381,WH001,2025-10-22,Net Banking,Delivered
ORD03228,CUST0908,WH002,2025-08-26,UPI,Delivered
ORD03229,CUST0083,WH001,2025-08-07,Debit Card,Delivered
ORD03230,CUST0055,WH010,2025-08-14,Credit Card,Delivered
ORD03231,CUST0474,WH002,2025-01-17,Cash,Delivered
ORD03232,CUST0016,WH001,2025-12-15,Cash,Delivered
ORD03233,CUST0850,WH002,2025-12-25,Net Banking,Delivered
ORD03234,CUST0576,WH006,2025-06-09,Debit Card,Delivered
ORD03235,CUST0145,WH010,2025-11-27,Net Banking,Delivered
ORD03236,CUST0569,WH010,2025-10-31,Credit Card,Shipped
ORD03237,CUST0353,WH003,2025-07-31,Net Banking,Delivered
ORD03238,CUST0785,WH002,2025-08-30,Cash,Shipped
ORD03239,CUST0983,WH010,2025-02-15,Net Banking,Cancelled
ORD03240,CUST0208,WH005,2025-08-31,Net Banking,Delivered
ORD03241,CUST0037,WH005,2025-02-06,Debit Card,Delivered
ORD03242,CUST0794,WH009,2025-06-30,Net Banking,Delivered
ORD03243,CUST0188,WH002,2025-12-17,Cash,Cancelled
ORD03244,CUST0995,WH006,2025-04-20,Cash,Delivered
ORD03245,CUST0346,WH003,2025-05-04,Cash,Delivered
ORD03246,CUST0883,WH005,2025-07-27,Net Banking,Delivered
ORD03247,CUST0459,WH004,2025-08-08,Net Banking,Delivered
ORD03248,CUST0913,WH005,2025-05-09,Net Banking,Delivered
ORD03249,CUST0311,WH003,2025-10-08,Debit Card,Shipped
ORD03250,CUST0944,WH005,2025-07-15,Cash,Cancelled
ORD03251,CUST0049,WH006,2025-10-04,Debit Card,Delivered
ORD03252,CUST0950,WH005,2025-08-16,UPI,Delivered
ORD03253,CUST0635,WH006,2025-08-18,Debit Card,Delivered
ORD03254,CUST0164,WH004,2025-07-23,Net Banking,Delivered
ORD03255,CUST0609,WH001,2025-01-05,Net Banking,Cancelled
ORD03256,CUST0110,WH001,2025-06-16,Cash,Delivered
ORD03257,CUST0749,WH001,2025-06-08,Net Banking,Delivered
ORD03258,CUST0103,WH002,2025-04-30,UPI,Delivered
ORD03259,CUST0964,WH007,2025-09-17,UPI,Delivered
ORD03260,CUST0020,WH003,2025-12-18,Debit Card,Shipped
ORD03261,CUST0966,WH008,2025-12-27,Cash,Delivered
ORD03262,CUST0182,WH003,2025-12-26,UPI,Delivered
ORD03263,CUST0380,WH004,2025-11-14,Debit Card,Shipped
ORD03264,CUST0716,WH002,2025-05-18,Credit Card,Returned
ORD03265,CUST0683,WH003,2025-02-12,Credit Card,Delivered
ORD03266,CUST0804,WH010,2025-06-10,Debit Card,Cancelled
ORD03267,CUST0011,WH003,2025-01-31,Cash,Shipped
ORD03268,CUST0942,WH001,2025-12-25,UPI,Delivered
ORD03269,CUST0220,WH003,2025-06-22,Debit Card,Returned
ORD03270,CUST0703,WH010,2025-12-02,Debit Card,Delivered
ORD03271,CUST0348,WH001,2025-11-13,Cash,Delivered
ORD03272,CUST0103,WH008,2025-09-10,Credit Card,Shipped
ORD03273,CUST0610,WH009,2025-08-26,UPI,Cancelled
ORD03274,CUST0761,WH010,2025-12-29,Debit Card,Delivered
ORD03275,CUST0683,WH002,2025-04-29,UPI,Delivered
ORD03276,CUST0295,WH010,2025-07-21,Credit Card,Returned
ORD03277,CUST0209,WH010,2025-01-07,UPI,Delivered
ORD03278,CUST0130,WH001,2025-06-28,Credit Card,Delivered
ORD03279,CUST0627,WH005,2025-09-17,UPI,Delivered
ORD03280,CUST0642,WH010,2025-06-03,UPI,Returned
ORD03281,CUST0345,WH010,2025-12-01,Net Banking,Cancelled
ORD03282,CUST0368,WH006,2025-10-07,Credit Card,Cancelled
ORD03283,CUST0581,WH006,2025-12-18,Credit Card,Delivered
ORD03284,CUST0073,WH001,2025-07-18,UPI,Delivered
ORD03285,CUST0584,WH010,2025-09-07,UPI,Delivered
ORD03286,CUST0585,WH007,2025-07-23,Net Banking,Delivered
ORD03287,CUST0397,WH008,2025-10-07,Cash,Delivered
ORD03288,CUST0917,WH004,2025-12-23,Cash,Delivered
ORD03289,CUST0697,WH003,2025-12-22,Credit Card,Delivered
ORD03290,CUST0869,WH005,2025-10-19,Debit Card,Delivered
ORD03291,CUST0883,WH004,2025-07-11,UPI,Delivered
ORD03292,CUST0470,WH007,2025-09-09,Credit Card,Delivered
ORD03293,CUST0224,WH003,2025-01-05,Debit Card,Shipped
ORD03294,CUST0506,WH004,2025-02-07,Cash,Delivered
ORD03295,CUST0921,WH007,2025-03-08,Credit Card,Delivered
ORD03296,CUST0551,WH005,2025-08-24,Credit Card,Delivered
ORD03297,CUST0192,WH010,2025-11-18,Credit Card,Delivered
ORD03298,CUST0316,WH006,2025-04-24,UPI,Delivered
ORD03299,CUST0586,WH001,2025-01-17,Cash,Shipped
ORD03300,CUST0365,WH004,2025-01-24,UPI,Delivered
ORD03301,CUST0570,WH007,2025-10-04,Net Banking,Delivered
ORD03302,CUST0156,WH002,2025-01-08,UPI,Delivered
ORD03303,CUST0226,WH003,2025-08-16,Net Banking,Cancelled
ORD03304,CUST0918,WH006,2025-05-25,Cash,Delivered
ORD03305,CUST0570,WH009,2025-10-16,Cash,Delivered
ORD03306,CUST0882,WH003,2025-10-17,UPI,Delivered
ORD03307,CUST0790,WH007,2025-10-31,Debit Card,Delivered
ORD03308,CUST0237,WH004,2025-01-24,Cash,Delivered
ORD03309,CUST0817,WH001,2025-04-02,Credit Card,Delivered
ORD03310,CUST0534,WH003,2025-07-01,UPI,Delivered
ORD03311,CUST0912,WH001,2025-08-26,Net Banking,Delivered
ORD03312,CUST0118,WH002,2025-08-16,Debit Card,Shipped
ORD03313,CUST0731,WH009,2025-04-26,UPI,Delivered
ORD03314,CUST0718,WH003,2025-08-09,UPI,Delivered
ORD03315,CUST0743,WH003,2025-11-08,UPI,Delivered
ORD03316,CUST0805,WH002,2025-09-26,Net Banking,Delivered
ORD03317,CUST0741,WH001,2025-09-08,Debit Card,Delivered
ORD03318,CUST0109,WH002,2025-08-11,Net Banking,Delivered
ORD03319,CUST0381,WH006,2025-10-02,Net Banking,Delivered
ORD03320,CUST0902,WH006,2025-10-29,Net Banking,Delivered
ORD03321,CUST0997,WH008,2025-12-20,Credit Card,Delivered
ORD03322,CUST0391,WH009,2025-02-18,Net Banking,Delivered
ORD03323,CUST0769,WH006,2025-01-26,Credit Card,Delivered
ORD03324,CUST0619,WH004,2025-12-25,UPI,Delivered
ORD03325,CUST0624,WH003,2025-07-12,Net Banking,Cancelled
ORD03326,CUST0921,WH003,2025-09-03,Net Banking,Delivered
ORD03327,CUST0888,WH001,2025-06-09,UPI,Returned
ORD03328,CUST0173,WH008,2025-03-12,Credit Card,Delivered
ORD03329,CUST0565,WH004,2025-04-01,Net Banking,Delivered
ORD03330,CUST0641,WH004,2025-03-07,Credit Card,Delivered
ORD03331,CUST0061,WH005,2025-03-21,UPI,Delivered
ORD03332,CUST0286,WH004,2025-09-07,Credit Card,Cancelled
ORD03333,CUST0766,WH002,2025-09-26,UPI,Delivered
ORD03334,CUST0592,WH010,2025-07-04,Credit Card,Delivered
ORD03335,CUST0130,WH001,2025-12-11,Credit Card,Delivered
ORD03336,CUST0052,WH005,2025-04-17,Credit Card,Delivered
ORD03337,CUST0134,WH008,2025-03-09,Cash,Delivered
ORD03338,CUST0713,WH002,2025-03-07,Credit Card,Delivered
ORD03339,CUST0043,WH003,2025-04-10,Net Banking,Delivered
ORD03340,CUST0908,WH001,2025-06-21,Cash,Delivered
ORD03341,CUST0003,WH001,2025-04-11,Debit Card,Delivered
ORD03342,CUST0237,WH008,2025-11-01,Cash,Delivered
ORD03343,CUST0925,WH010,2025-07-23,UPI,Delivered
ORD03344,CUST0136,WH002,2025-04-25,UPI,Delivered
ORD03345,CUST0092,WH007,2025-11-03,UPI,Delivered
ORD03346,CUST0886,WH010,2025-07-13,UPI,Shipped
ORD03347,CUST0597,WH009,2025-03-23,Credit Card,Delivered
ORD03348,CUST0270,WH004,2025-01-15,Net Banking,Shipped
ORD03349,CUST0635,WH007,2025-02-04,Cash,Delivered
ORD03350,CUST0084,WH004,2025-10-18,UPI,Delivered
ORD03351,CUST0514,WH001,2025-01-08,Debit Card,Delivered
ORD03352,CUST0993,WH007,2025-07-08,Cash,Delivered
ORD03353,CUST0393,WH004,2025-01-21,Cash,Cancelled
ORD03354,CUST0585,WH009,2025-02-13,Cash,Delivered
ORD03355,CUST0311,WH010,2025-01-31,Debit Card,Shipped
ORD03356,CUST0308,WH001,2025-05-11,Cash,Returned
ORD03357,CUST0202,WH005,2025-07-20,Net Banking,Shipped
ORD03358,CUST0582,WH007,2025-04-26,Debit Card,Delivered
ORD03359,CUST0620,WH007,2025-11-28,Credit Card,Delivered
ORD03360,CUST0867,WH003,2025-03-08,Cash,Delivered
ORD03361,CUST0091,WH005,2025-03-02,Credit Card,Delivered
ORD03362,CUST0682,WH003,2025-07-30,Debit Card,Cancelled
ORD03363,CUST0713,WH006,2025-10-12,Debit Card,Delivered
ORD03364,CUST0696,WH009,2025-02-21,Net Banking,Delivered
ORD03365,CUST0547,WH008,2025-01-21,Net Banking,Returned
ORD03366,CUST0101,WH010,2025-11-13,Cash,Delivered
ORD03367,CUST0742,WH005,2025-05-03,UPI,Delivered
ORD03368,CUST0700,WH007,2025-10-20,Debit Card,Delivered
ORD03369,CUST0347,WH004,2025-10-14,Credit Card,Delivered
ORD03370,CUST0970,WH008,2025-05-25,Credit Card,Cancelled
ORD03371,CUST0059,WH006,2025-12-08,Net Banking,Delivered
ORD03372,CUST0267,WH004,2025-05-06,UPI,Shipped
ORD03373,CUST0080,WH002,2025-05-04,Debit Card,Shipped
ORD03374,CUST0512,WH007,2025-09-28,UPI,Delivered
ORD03375,CUST0379,WH008,2025-05-17,Cash,Cancelled
ORD03376,CUST0692,WH005,2025-10-16,Cash,Delivered
ORD03377,CUST0412,WH010,2025-08-21,Debit Card,Delivered
ORD03378,CUST0344,WH004,2025-11-22,Debit Card,Returned
ORD03379,CUST0380,WH010,2025-08-12,Cash,Returned
ORD03380,CUST0403,WH007,2025-05-19,Net Banking,Shipped
ORD03381,CUST0986,WH002,2025-07-15,Cash,Delivered
ORD03382,CUST0130,WH002,2025-05-24,Credit Card,Delivered
ORD03383,CUST0023,WH009,2025-07-09,UPI,Delivered
ORD03384,CUST0940,WH005,2025-11-13,Net Banking,Delivered
ORD03385,CUST0190,WH007,2025-06-24,Net Banking,Delivered
ORD03386,CUST0590,WH007,2025-07-10,Cash,Delivered
ORD03387,CUST0187,WH002,2025-08-17,Credit Card,Delivered
ORD03388,CUST0140,WH004,2025-05-22,Debit Card,Shipped
ORD03389,CUST0122,WH005,2025-10-29,Credit Card,Delivered
ORD03390,CUST0054,WH005,2025-05-27,Net Banking,Delivered
ORD03391,CUST0812,WH003,2025-05-07,Cash,Shipped
ORD03392,CUST0796,WH006,2025-06-04,Debit Card,Delivered
ORD03393,CUST0464,WH010,2025-01-29,Cash,Delivered
ORD03394,CUST0232,WH002,2025-08-23,UPI,Delivered
ORD03395,CUST0703,WH002,2025-11-27,Cash,Cancelled
ORD03396,CUST0942,WH003,2025-07-02,Credit Card,Cancelled
ORD03397,CUST0378,WH009,2025-02-10,Cash,Delivered
ORD03398,CUST0288,WH006,2025-10-13,Credit Card,Delivered
ORD03399,CUST0287,WH003,2025-12-03,Cash,Cancelled
ORD03400,CUST0817,WH008,2025-09-16,Debit Card,Delivered
ORD03401,CUST0667,WH008,2025-12-15,UPI,Delivered
ORD03402,CUST0659,WH003,2025-04-10,UPI,Delivered
ORD03403,CUST0816,WH006,2025-07-30,Credit Card,Delivered
ORD03404,CUST0474,WH008,2025-08-16,Credit Card,Delivered
ORD03405,CUST0699,WH006,2025-07-24,Cash,Delivered
ORD03406,CUST0004,WH002,2025-08-28,Debit Card,Cancelled
ORD03407,CUST0848,WH001,2025-11-27,Debit Card,Shipped
ORD03408,CUST0955,WH009,2025-08-13,UPI,Delivered
ORD03409,CUST0334,WH009,2025-07-08,UPI,Delivered
ORD03410,CUST0496,WH003,2025-03-19,Credit Card,Delivered
ORD03411,CUST0328,WH008,2025-04-06,Credit Card,Delivered
ORD03412,CUST0619,WH005,2025-01-14,Credit Card,Returned
ORD03413,CUST0811,WH002,2025-12-21,Credit Card,Shipped
ORD03414,CUST0826,WH002,2025-09-28,Cash,Returned
ORD03415,CUST0204,WH002,2025-01-18,Credit Card,Delivered
ORD03416,CUST0360,WH003,2025-06-27,Net Banking,Shipped
ORD03417,CUST0929,WH001,2025-04-01,Net Banking,Delivered
ORD03418,CUST0744,WH008,2025-10-22,Credit Card,Delivered
ORD03419,CUST0990,WH010,2025-07-11,Debit Card,Shipped
ORD03420,CUST0700,WH004,2025-12-04,Credit Card,Delivered
ORD03421,CUST0656,WH008,2025-03-19,Credit Card,Delivered
ORD03422,CUST0916,WH009,2025-04-08,Net Banking,Delivered
ORD03423,CUST0295,WH006,2025-01-01,Cash,Delivered
ORD03424,CUST0801,WH006,2025-04-24,Credit Card,Delivered
ORD03425,CUST0438,WH002,2025-08-05,Net Banking,Delivered
ORD03426,CUST0481,WH007,2025-01-18,UPI,Cancelled
ORD03427,CUST1000,WH008,2025-10-10,UPI,Delivered
ORD03428,CUST0622,WH008,2025-07-19,UPI,Shipped
ORD03429,CUST0850,WH004,2025-03-23,Cash,Delivered
ORD03430,CUST0504,WH002,2025-01-08,Credit Card,Delivered
ORD03431,CUST0661,WH009,2025-07-01,Credit Card,Cancelled
ORD03432,CUST0695,WH009,2025-10-13,Credit Card,Delivered
ORD03433,CUST0683,WH007,2025-09-10,Debit Card,Delivered
ORD03434,CUST0799,WH007,2025-05-13,Cash,Delivered
ORD03435,CUST0772,WH005,2025-08-15,Credit Card,Delivered
ORD03436,CUST0708,WH003,2025-04-21,Credit Card,Returned
ORD03437,CUST0521,WH001,2025-12-31,UPI,Shipped
ORD03438,CUST0260,WH003,2025-05-30,Debit Card,Delivered
ORD03439,CUST0879,WH010,2025-12-10,Credit Card,Delivered
ORD03440,CUST0702,WH003,2025-12-07,Credit Card,Delivered
ORD03441,CUST0415,WH001,2025-07-01,Cash,Delivered
ORD03442,CUST0346,WH004,2025-11-13,Debit Card,Delivered
ORD03443,CUST0249,WH008,2025-07-19,Credit Card,Delivered
ORD03444,CUST0118,WH009,2025-11-28,UPI,Delivered
ORD03445,CUST0813,WH008,2025-12-17,Debit Card,Delivered
ORD03446,CUST0007,WH008,2025-05-01,Debit Card,Delivered
ORD03447,CUST0973,WH005,2025-10-14,UPI,Delivered
ORD03448,CUST0153,WH001,2025-06-15,UPI,Delivered
ORD03449,CUST0179,WH007,2025-07-17,UPI,Delivered
ORD03450,CUST0680,WH007,2025-05-27,Credit Card,Delivered
ORD03451,CUST0673,WH006,2025-08-31,Cash,Delivered
ORD03452,CUST0810,WH008,2025-05-22,UPI,Delivered
ORD03453,CUST0583,WH002,2025-05-09,Credit Card,Cancelled
ORD03454,CUST0069,WH006,2025-12-04,UPI,Delivered
ORD03455,CUST0074,WH002,2025-05-18,Net Banking,Shipped
ORD03456,CUST0351,WH006,2025-12-11,Cash,Delivered
ORD03457,CUST0956,WH002,2025-10-19,Net Banking,Delivered
ORD03458,CUST0217,WH010,2025-10-31,Debit Card,Delivered
ORD03459,CUST0367,WH003,2025-09-12,UPI,Delivered
ORD03460,CUST0831,WH003,2025-01-01,UPI,Delivered
ORD03461,CUST1000,WH003,2025-08-11,UPI,Delivered
ORD03462,CUST0509,WH002,2025-11-30,Credit Card,Delivered
ORD03463,CUST0154,WH005,2025-02-15,UPI,Cancelled
ORD03464,CUST0250,WH007,2025-10-20,Net Banking,Delivered
ORD03465,CUST0581,WH008,2025-09-30,Cash,Delivered
ORD03466,CUST0486,WH004,2025-09-25,UPI,Delivered
ORD03467,CUST0915,WH008,2025-09-09,Credit Card,Delivered
ORD03468,CUST0789,WH003,2025-11-05,Credit Card,Delivered
ORD03469,CUST0692,WH001,2025-07-19,Cash,Returned
ORD03470,CUST0591,WH009,2025-12-23,Net Banking,Delivered
ORD03471,CUST0558,WH007,2025-11-29,Debit Card,Delivered
ORD03472,CUST0959,WH004,2025-11-23,Net Banking,Cancelled
ORD03473,CUST0710,WH005,2025-12-24,Credit Card,Delivered
ORD03474,CUST0646,WH007,2025-02-16,Debit Card,Delivered
ORD03475,CUST0977,WH009,2025-01-16,Net Banking,Delivered
ORD03476,CUST0239,WH002,2025-04-04,Credit Card,Delivered
ORD03477,CUST0601,WH002,2025-03-03,Debit Card,Shipped
ORD03478,CUST0498,WH007,2025-06-28,Debit Card,Returned
ORD03479,CUST0656,WH008,2025-10-16,Debit Card,Delivered
ORD03480,CUST0052,WH001,2025-12-31,Credit Card,Delivered
ORD03481,CUST0476,WH007,2025-10-15,Debit Card,Delivered
ORD03482,CUST0781,WH007,2025-12-07,Cash,Delivered
ORD03483,CUST0459,WH010,2025-10-21,Cash,Cancelled
ORD03484,CUST0430,WH004,2025-02-15,Cash,Cancelled
ORD03485,CUST0708,WH001,2025-08-07,Debit Card,Shipped
ORD03486,CUST0024,WH007,2025-01-17,Credit Card,Delivered
ORD03487,CUST0226,WH008,2025-12-24,Credit Card,Delivered
ORD03488,CUST0999,WH005,2025-07-17,Net Banking,Delivered
ORD03489,CUST0986,WH008,2025-04-06,Cash,Delivered
ORD03490,CUST0580,WH006,2025-11-22,Credit Card,Delivered
ORD03491,CUST0229,WH006,2025-07-14,Credit Card,Delivered
ORD03492,CUST0608,WH008,2025-07-09,UPI,Delivered
ORD03493,CUST0113,WH003,2025-06-29,Net Banking,Delivered
ORD03494,CUST0691,WH004,2025-07-31,Cash,Delivered
ORD03495,CUST0874,WH006,2025-02-10,Net Banking,Delivered
ORD03496,CUST0636,WH009,2025-09-26,Net Banking,Shipped
ORD03497,CUST0403,WH006,2025-11-10,Debit Card,Delivered
ORD03498,CUST0254,WH005,2025-08-11,Debit Card,Shipped
ORD03499,CUST0764,WH004,2025-05-30,Debit Card,Delivered
ORD03500,CUST0811,WH005,2025-02-07,Net Banking,Delivered
ORD03501,CUST0951,WH010,2025-10-19,Net Banking,Delivered
ORD03502,CUST0249,WH005,2025-11-08,Debit Card,Delivered
ORD03503,CUST0232,WH010,2025-05-26,Debit Card,Cancelled
ORD03504,CUST0018,WH009,2025-05-16,Net Banking,Delivered
ORD03505,CUST0049,WH010,2025-04-25,Debit Card,Delivered
ORD03506,CUST0620,WH008,2025-03-07,Credit Card,Returned
ORD03507,CUST0838,WH009,2025-12-09,Net Banking,Delivered
ORD03508,CUST0103,WH004,2025-05-19,Credit Card,Delivered
ORD03509,CUST0916,WH010,2025-01-05,Cash,Delivered
ORD03510,CUST0178,WH002,2025-12-20,Cash,Shipped
ORD03511,CUST0335,WH005,2025-09-03,Net Banking,Delivered
ORD03512,CUST0646,WH007,2025-05-27,Debit Card,Delivered
ORD03513,CUST0136,WH003,2025-10-27,UPI,Delivered
ORD03514,CUST0310,WH005,2025-01-22,Net Banking,Delivered
ORD03515,CUST0391,WH002,2025-06-05,Credit Card,Delivered
ORD03516,CUST0581,WH001,2025-04-25,UPI,Delivered
ORD03517,CUST0110,WH003,2025-07-02,UPI,Delivered
ORD03518,CUST0342,WH007,2025-08-25,Debit Card,Delivered
ORD03519,CUST0402,WH004,2025-11-01,Debit Card,Delivered
ORD03520,CUST0694,WH008,2025-11-18,UPI,Delivered
ORD03521,CUST0995,WH002,2025-08-09,Net Banking,Delivered
ORD03522,CUST0268,WH006,2025-02-05,Net Banking,Delivered
ORD03523,CUST0713,WH006,2025-05-13,Cash,Delivered
ORD03524,CUST0075,WH004,2025-02-13,Net Banking,Delivered
ORD03525,CUST0907,WH004,2025-01-25,Debit Card,Cancelled
ORD03526,CUST0849,WH007,2025-04-08,Credit Card,Cancelled
ORD03527,CUST0035,WH004,2025-03-11,Credit Card,Delivered
ORD03528,CUST0188,WH005,2025-05-30,Cash,Delivered
ORD03529,CUST0020,WH005,2025-02-25,Credit Card,Delivered
ORD03530,CUST0426,WH009,2025-10-24,Cash,Shipped
ORD03531,CUST0852,WH001,2025-10-04,UPI,Delivered
ORD03532,CUST0322,WH003,2025-11-30,Net Banking,Shipped
ORD03533,CUST0772,WH010,2025-07-15,UPI,Delivered
ORD03534,CUST0092,WH008,2025-12-01,Cash,Cancelled
ORD03535,CUST0477,WH005,2025-02-02,Credit Card,Returned
ORD03536,CUST0213,WH006,2025-06-04,UPI,Delivered
ORD03537,CUST0813,WH006,2025-10-02,UPI,Delivered
ORD03538,CUST0625,WH005,2025-10-14,Cash,Delivered
ORD03539,CUST0460,WH006,2025-04-03,Credit Card,Delivered
ORD03540,CUST0533,WH003,2025-03-10,Net Banking,Shipped
ORD03541,CUST0140,WH001,2025-01-05,Credit Card,Delivered
ORD03542,CUST0111,WH004,2025-10-21,Credit Card,Cancelled
ORD03543,CUST0023,WH004,2025-04-28,Credit Card,Delivered
ORD03544,CUST0452,WH002,2025-08-28,UPI,Delivered
ORD03545,CUST0803,WH008,2025-08-08,Debit Card,Cancelled
ORD03546,CUST0449,WH007,2025-01-06,Credit Card,Shipped
ORD03547,CUST0625,WH006,2025-11-09,Debit Card,Delivered
ORD03548,CUST0178,WH005,2025-01-30,Debit Card,Delivered
ORD03549,CUST0965,WH003,2025-02-10,Credit Card,Delivered
ORD03550,CUST0789,WH005,2025-10-12,Cash,Delivered
ORD03551,CUST0222,WH005,2025-01-15,Credit Card,Delivered
ORD03552,CUST0304,WH008,2025-10-04,UPI,Cancelled
