Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,State,Customer_Type,Order_Quantity,Unit_Price,Gross_Sales,Discount_Percentage,Discount_Amount,Net_Sales,Cost_Price,Total_Cost,Profit,Shipping_Cost,Delivery_Status,Payment_Method,Delivery_Days,Customer_Rating,Order_Priority
103935,2026-11-12,2026-11-17,Desktop,Electronics,Global Supply,Bangalore WH,Lucknow,Uttar Pradesh,Retail,5,45000,225000,0,0.0,225000.0,34761,173805,51195.0,2987,Delayed,Debit Card,5,5,High
103936,2026-01-21,2026-01-28,Desktop,Electronics,Global Supply,Delhi WH,Bangalore,Karnataka,Wholesale,14,45000,630000,0,0.0,630000.0,28591,400274,229726.0,1031,Delivered,Debit Card,7,1,Low
103937,2026-03-03,2026-03-09,Monitor,Electronics,Global Supply,Bangalore WH,Pune,Maharashtra,Wholesale,17,12000,204000,0,0.0,204000.0,9568,162656,41344.0,1069,Delivered,Credit Card,6,3,Low
103938,2026-07-02,2026-07-05,Scanner,Office Supplies,XYZ Traders,Chennai WH,Delhi,Delhi,Wholesale,2,12000,24000,10,2400.0,21600.0,6758,13516,8084.0,1793,Delivered,Credit Card,3,1,High
103939,2026-02-11,2026-02-18,Desktop,Electronics,Tech World,Chennai WH,Lucknow,Uttar Pradesh,Wholesale,8,45000,360000,5,18000.0,342000.0,34064,272512,69488.0,579,Delivered,Credit Card,7,1,Medium
103940,2026-09-25,2026-09-30,Printer,Office Supplies,Prime Distributors,Hyderabad WH,Bangalore,Karnataka,Retail,6,15000,90000,15,13500.0,76500.0,10880,65280,11220.0,2232,Delivered,Credit Card,5,5,Low
103941,2026-02-20,2026-02-21,Desktop,Electronics,Global Supply,Bangalore WH,Delhi,Delhi,Retail,18,45000,810000,10,81000.0,729000.0,26884,483912,245088.0,1805,Delivered,Cash,1,5,Medium
103942,2026-05-11,2026-05-18,Office Chair,Furniture,XYZ Traders,Chennai WH,Hyderabad,Telangana,Wholesale,9,8500,76500,10,7650.0,68850.0,5557,50013,18837.0,2737,Delivered,Credit Card,7,4,High
103943,2026-03-01,2026-03-04,Monitor,Electronics,ABC Suppliers,Bangalore WH,Bangalore,Karnataka,Wholesale,12,12000,144000,10,14400.0,129600.0,8176,98112,31488.0,1886,Delivered,UPI,3,3,Low
103944,2026-07-08,2026-07-09,Keyboard,Accessories,XYZ Traders,Bangalore WH,Mumbai,Maharashtra,Retail,18,900,16200,0,0.0,16200.0,679,12222,3978.0,935,Delivered,Net Banking,1,5,Medium
103945,2026-05-27,2026-06-01,SSD,Storage,Global Supply,Bangalore WH,Kolkata,West Bengal,Wholesale,17,5500,93500,15,14025.0,79475.0,3743,63631,15844.0,1296,Delivered,Net Banking,5,2,Medium
103946,2026-04-21,2026-04-27,Laptop,Electronics,XYZ Traders,Bangalore WH,Chennai,Tamil Nadu,Wholesale,15,55000,825000,5,41250.0,783750.0,33062,495930,287820.0,2294,Delayed,UPI,6,3,Low
103947,2026-02-07,2026-02-13,Keyboard,Accessories,XYZ Traders,Chennai WH,Chennai,Tamil Nadu,Retail,6,900,5400,0,0.0,5400.0,608,3648,1752.0,2676,In Transit,Cash,6,1,High
103948,2026-05-11,2026-05-18,Router,Networking,Global Supply,Bangalore WH,Ahmedabad,Gujarat,Wholesale,8,3500,28000,10,2800.0,25200.0,2238,17904,7296.0,2930,Delivered,Debit Card,7,3,Medium
103949,2026-02-21,2026-02-28,Laptop,Electronics,Global Supply,Delhi WH,Pune,Maharashtra,Retail,12,55000,660000,5,33000.0,627000.0,40366,484392,142608.0,1368,Delivered,Net Banking,7,1,High
103950,2026-07-15,2026-07-21,Projector,Electronics,Global Supply,Bangalore WH,Lucknow,Uttar Pradesh,Retail,13,40000,520000,0,0.0,520000.0,22903,297739,222261.0,1367,Delivered,UPI,6,5,Low
103951,2026-05-31,2026-06-02,Keyboard,Accessories,Prime Distributors,Delhi WH,Hyderabad,Telangana,Retail,18,900,16200,0,0.0,16200.0,663,11934,4266.0,899,In Transit,Credit Card,2,1,Medium
103952,2026-07-30,2026-08-04,Office Chair,Furniture,XYZ Traders,Delhi WH,Jaipur,Rajasthan,Retail,18,8500,153000,10,15300.0,137700.0,5875,105750,31950.0,1896,Delivered,Credit Card,5,1,High
103953,2026-07-23,2026-07-24,Office Chair,Furniture,Global Supply,Chennai WH,Lucknow,Uttar Pradesh,Wholesale,20,8500,170000,0,0.0,170000.0,4855,97100,72900.0,1106,In Transit,Net Banking,1,2,Medium
103954,2026-10-19,2026-10-25,Scanner,Office Supplies,Prime Distributors,Delhi WH,Hyderabad,Telangana,Wholesale,8,12000,96000,0,0.0,96000.0,8241,65928,30072.0,1491,Delivered,Credit Card,6,5,High
103955,2026-02-20,2026-02-21,Webcam,Accessories,XYZ Traders,Bangalore WH,Mumbai,Maharashtra,Retail,13,2500,32500,10,3250.0,29250.0,1952,25376,3874.0,2078,Delivered,Credit Card,1,1,High
103956,2026-08-27,2026-08-31,Desktop,Electronics,Tech World,Mumbai WH,Bangalore,Karnataka,Wholesale,11,45000,495000,5,24750.0,470250.0,29850,328350,141900.0,1566,Delayed,Net Banking,4,1,High
103957,2026-06-23,2026-06-26,Monitor,Electronics,Prime Distributors,Hyderabad WH,Lucknow,Uttar Pradesh,Wholesale,4,12000,48000,5,2400.0,45600.0,8815,35260,10340.0,1926,In Transit,Debit Card,3,3,High
103958,2026-03-05,2026-03-07,Router,Networking,Tech World,Delhi WH,Pune,Maharashtra,Retail,18,3500,63000,0,0.0,63000.0,2546,45828,17172.0,2454,Cancelled,Net Banking,2,4,High
103959,2026-10-15,2026-10-17,Office Desk,Furniture,Tech World,Hyderabad WH,Ahmedabad,Gujarat,Retail,15,15000,225000,5,11250.0,213750.0,10383,155745,58005.0,2749,Delivered,Cash,2,2,Medium
103960,2026-07-12,2026-07-15,Webcam,Accessories,Tech World,Delhi WH,Kolkata,West Bengal,Wholesale,1,2500,2500,0,0.0,2500.0,1889,1889,611.0,1029,In Transit,Debit Card,3,3,High
103961,2026-08-11,2026-08-12,Router,Networking,Global Supply,Chennai WH,Ahmedabad,Gujarat,Retail,7,3500,24500,10,2450.0,22050.0,2489,17423,4627.0,1839,Delivered,Cash,1,1,Low
103962,2026-01-27,2026-01-29,Office Desk,Furniture,Global Supply,Bangalore WH,Ahmedabad,Gujarat,Wholesale,7,15000,105000,10,10500.0,94500.0,9429,66003,28497.0,1361,Delivered,Credit Card,2,3,High
103963,2026-06-19,2026-06-26,Keyboard,Accessories,Tech World,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,7,900,6300,15,945.0,5355.0,577,4039,1316.0,2989,Delivered,Debit Card,7,5,Low
103964,2026-05-22,2026-05-25,Router,Networking,ABC Suppliers,Delhi WH,Hyderabad,Telangana,Retail,13,3500,45500,15,6825.0,38675.0,2018,26234,12441.0,2583,Delivered,Credit Card,3,4,High
103965,2026-10-22,2026-10-28,Router,Networking,Tech World,Bangalore WH,Ahmedabad,Gujarat,Wholesale,5,3500,17500,0,0.0,17500.0,2246,11230,6270.0,942,In Transit,UPI,6,5,Low
103966,2026-06-03,2026-06-07,Office Chair,Furniture,XYZ Traders,Hyderabad WH,Ahmedabad,Gujarat,Wholesale,17,8500,144500,10,14450.0,130050.0,5138,87346,42704.0,2434,Delivered,UPI,4,3,Medium
103967,2026-09-09,2026-09-12,Desktop,Electronics,Tech World,Bangalore WH,Chennai,Tamil Nadu,Retail,4,45000,180000,15,27000.0,153000.0,27207,108828,44172.0,2948,Cancelled,Credit Card,3,1,Low
103968,2026-06-30,2026-07-04,Office Desk,Furniture,XYZ Traders,Mumbai WH,Bangalore,Karnataka,Retail,9,15000,135000,5,6750.0,128250.0,8875,79875,48375.0,1699,Delivered,Cash,4,4,Low
103969,2026-11-09,2026-11-10,Office Chair,Furniture,ABC Suppliers,Delhi WH,Ahmedabad,Gujarat,Retail,12,8500,102000,5,5100.0,96900.0,5534,66408,30492.0,1351,Delivered,UPI,1,2,Medium
103970,2026-05-13,2026-05-17,Monitor,Electronics,Prime Distributors,Delhi WH,Pune,Maharashtra,Wholesale,18,12000,216000,10,21600.0,194400.0,6606,118908,75492.0,204,Delivered,Debit Card,4,5,Medium
103971,2026-04-28,2026-05-01,Office Desk,Furniture,Global Supply,Bangalore WH,Delhi,Delhi,Retail,12,15000,180000,10,18000.0,162000.0,10244,122928,39072.0,2773,Delayed,Cash,3,1,Low
103972,2026-03-18,2026-03-25,Projector,Electronics,XYZ Traders,Delhi WH,Pune,Maharashtra,Wholesale,6,40000,240000,0,0.0,240000.0,28587,171522,68478.0,2805,Delivered,Net Banking,7,3,Low
103973,2026-04-19,2026-04-26,Switch,Networking,XYZ Traders,Hyderabad WH,Delhi,Delhi,Wholesale,7,6000,42000,15,6300.0,35700.0,3689,25823,9877.0,2287,Delivered,Debit Card,7,5,Low
103974,2026-03-17,2026-03-19,Printer,Office Supplies,ABC Suppliers,Mumbai WH,Lucknow,Uttar Pradesh,Wholesale,9,15000,135000,0,0.0,135000.0,11519,103671,31329.0,1535,Delivered,Debit Card,2,2,Medium
103975,2026-04-19,2026-04-24,Printer,Office Supplies,XYZ Traders,Chennai WH,Lucknow,Uttar Pradesh,Retail,5,15000,75000,15,11250.0,63750.0,10997,54985,8765.0,2927,Delayed,Credit Card,5,5,High
103976,2026-05-18,2026-05-25,Laptop,Electronics,ABC Suppliers,Delhi WH,Pune,Maharashtra,Retail,20,55000,1100000,10,110000.0,990000.0,36517,730340,259660.0,2553,In Transit,Debit Card,7,3,High
103977,2026-11-08,2026-11-15,Mouse,Accessories,XYZ Traders,Delhi WH,Chennai,Tamil Nadu,Retail,3,700,2100,0,0.0,2100.0,451,1353,747.0,2642,In Transit,UPI,7,5,Medium
103978,2026-12-08,2026-12-12,Office Chair,Furniture,Prime Distributors,Chennai WH,Mumbai,Maharashtra,Wholesale,12,8500,102000,15,15300.0,86700.0,6367,76404,10296.0,2979,Delivered,Cash,4,3,Medium
103979,2026-08-23,2026-08-24,Scanner,Office Supplies,Tech World,Chennai WH,Pune,Maharashtra,Wholesale,17,12000,204000,10,20400.0,183600.0,6715,114155,69445.0,2588,Delivered,Cash,1,4,High
103980,2026-08-15,2026-08-19,Office Desk,Furniture,Prime Distributors,Chennai WH,Kolkata,West Bengal,Retail,15,15000,225000,0,0.0,225000.0,9691,145365,79635.0,2128,Delivered,UPI,4,4,Medium
103981,2026-12-18,2026-12-20,Switch,Networking,Prime Distributors,Chennai WH,Chennai,Tamil Nadu,Retail,3,6000,18000,5,900.0,17100.0,4784,14352,2748.0,2043,Delivered,Debit Card,2,1,Medium
103982,2026-07-21,2026-07-26,Scanner,Office Supplies,Global Supply,Bangalore WH,Mumbai,Maharashtra,Wholesale,11,12000,132000,15,19800.0,112200.0,7827,86097,26103.0,2938,Delivered,Cash,5,2,Low
103983,2026-01-05,2026-01-09,Mouse,Accessories,Tech World,Hyderabad WH,Pune,Maharashtra,Retail,3,700,2100,15,315.0,1785.0,483,1449,336.0,212,Delivered,UPI,4,5,Medium
103984,2026-09-02,2026-09-07,Projector,Electronics,XYZ Traders,Chennai WH,Chennai,Tamil Nadu,Wholesale,8,40000,320000,15,48000.0,272000.0,31377,251016,20984.0,2131,Delivered,Net Banking,5,3,Medium
103985,2026-02-02,2026-02-07,Monitor,Electronics,Global Supply,Chennai WH,Bangalore,Karnataka,Wholesale,17,12000,204000,10,20400.0,183600.0,7160,121720,61880.0,2623,Delivered,UPI,5,2,High
103986,2026-04-30,2026-05-02,Scanner,Office Supplies,Tech World,Bangalore WH,Kolkata,West Bengal,Wholesale,12,12000,144000,10,14400.0,129600.0,7175,86100,43500.0,1108,In Transit,UPI,2,1,Low
103987,2026-05-05,2026-05-10,Webcam,Accessories,XYZ Traders,Bangalore WH,Chennai,Tamil Nadu,Wholesale,1,2500,2500,15,375.0,2125.0,1637,1637,488.0,2762,In Transit,UPI,5,1,Medium
103988,2026-05-25,2026-06-01,Laptop,Electronics,XYZ Traders,Mumbai WH,Delhi,Delhi,Wholesale,10,55000,550000,0,0.0,550000.0,43173,431730,118270.0,1016,Delivered,UPI,7,1,Medium
103989,2026-02-09,2026-02-14,Desktop,Electronics,XYZ Traders,Hyderabad WH,Bangalore,Karnataka,Retail,4,45000,180000,10,18000.0,162000.0,31133,124532,37468.0,1684,Delivered,Debit Card,5,5,Medium
103990,2026-12-28,2027-01-02,Scanner,Office Supplies,XYZ Traders,Delhi WH,Pune,Maharashtra,Wholesale,1,12000,12000,15,1800.0,10200.0,6958,6958,3242.0,290,Delivered,Debit Card,5,1,High
103991,2026-10-29,2026-11-03,Office Desk,Furniture,ABC Suppliers,Bangalore WH,Kolkata,West Bengal,Retail,16,15000,240000,15,36000.0,204000.0,10446,167136,36864.0,1893,Delivered,Net Banking,5,1,Medium
103992,2026-02-13,2026-02-19,Monitor,Electronics,ABC Suppliers,Mumbai WH,Lucknow,Uttar Pradesh,Wholesale,20,12000,240000,0,0.0,240000.0,6831,136620,103380.0,2033,Delivered,Net Banking,6,4,Medium
103993,2026-06-24,2026-06-28,Desktop,Electronics,Prime Distributors,Bangalore WH,Hyderabad,Telangana,Retail,17,45000,765000,15,114750.0,650250.0,32376,550392,99858.0,1817,Delivered,UPI,4,2,High
103994,2026-04-26,2026-04-29,Monitor,Electronics,ABC Suppliers,Delhi WH,Pune,Maharashtra,Wholesale,16,12000,192000,0,0.0,192000.0,6931,110896,81104.0,532,Delayed,Net Banking,3,2,Medium
103995,2026-12-22,2026-12-28,Webcam,Accessories,Prime Distributors,Chennai WH,Chennai,Tamil Nadu,Wholesale,19,2500,47500,5,2375.0,45125.0,1675,31825,13300.0,2298,Delayed,Cash,6,3,Low
103996,2026-06-29,2026-06-30,Monitor,Electronics,Tech World,Delhi WH,Lucknow,Uttar Pradesh,Wholesale,4,12000,48000,10,4800.0,43200.0,7899,31596,11604.0,1628,Delivered,UPI,1,2,Medium
103997,2026-05-22,2026-05-26,Router,Networking,Tech World,Chennai WH,Jaipur,Rajasthan,Retail,16,3500,56000,5,2800.0,53200.0,2424,38784,14416.0,2487,Delivered,Cash,4,2,Medium
103998,2026-04-12,2026-04-16,Scanner,Office Supplies,Global Supply,Mumbai WH,Pune,Maharashtra,Wholesale,1,12000,12000,5,600.0,11400.0,7723,7723,3677.0,1477,Delivered,Net Banking,4,1,High
103999,2026-09-09,2026-09-14,Office Desk,Furniture,Global Supply,Chennai WH,Chennai,Tamil Nadu,Wholesale,8,15000,120000,15,18000.0,102000.0,8408,67264,34736.0,207,Delivered,UPI,5,2,Low
104000,2026-11-18,2026-11-21,Office Desk,Furniture,Tech World,Mumbai WH,Delhi,Delhi,Wholesale,16,15000,240000,0,0.0,240000.0,10358,165728,74272.0,2978,Delivered,UPI,3,1,Medium
104001,2026-07-07,2026-07-13,SSD,Storage,ABC Suppliers,Hyderabad WH,Chennai,Tamil Nadu,Retail,12,5500,66000,15,9900.0,56100.0,3284,39408,16692.0,1794,Delivered,Net Banking,6,3,Low
104002,2026-05-23,2026-05-25,Monitor,Electronics,ABC Suppliers,Chennai WH,Hyderabad,Telangana,Wholesale,19,12000,228000,0,0.0,228000.0,9416,178904,49096.0,1222,Delayed,Debit Card,2,3,Low
104003,2026-10-15,2026-10-20,Webcam,Accessories,XYZ Traders,Chennai WH,Bangalore,Karnataka,Wholesale,9,2500,22500,15,3375.0,19125.0,1899,17091,2034.0,2880,Delayed,Net Banking,5,1,High
104004,2026-11-19,2026-11-23,Switch,Networking,XYZ Traders,Bangalore WH,Chennai,Tamil Nadu,Wholesale,7,6000,42000,5,2100.0,39900.0,4128,28896,11004.0,935,Delivered,UPI,4,1,High
104005,2026-08-07,2026-08-11,Laptop,Electronics,Global Supply,Mumbai WH,Delhi,Delhi,Wholesale,14,55000,770000,5,38500.0,731500.0,31132,435848,295652.0,830,Delivered,UPI,4,1,Medium
104006,2026-03-27,2026-04-02,Webcam,Accessories,ABC Suppliers,Hyderabad WH,Kolkata,West Bengal,Wholesale,1,2500,2500,15,375.0,2125.0,1766,1766,359.0,1768,Delivered,UPI,6,1,High
104007,2026-06-14,2026-06-21,Printer,Office Supplies,Prime Distributors,Chennai WH,Delhi,Delhi,Wholesale,16,15000,240000,0,0.0,240000.0,10072,161152,78848.0,855,Delivered,UPI,7,5,Low
104008,2026-08-30,2026-09-02,Keyboard,Accessories,Prime Distributors,Delhi WH,Delhi,Delhi,Wholesale,5,900,4500,5,225.0,4275.0,543,2715,1560.0,355,Delivered,Net Banking,3,2,Medium
104009,2026-07-25,2026-07-31,Monitor,Electronics,Prime Distributors,Mumbai WH,Lucknow,Uttar Pradesh,Wholesale,17,12000,204000,10,20400.0,183600.0,7416,126072,57528.0,960,Delivered,Credit Card,6,4,High
104010,2026-07-12,2026-07-16,Router,Networking,Prime Distributors,Bangalore WH,Mumbai,Maharashtra,Wholesale,5,3500,17500,10,1750.0,15750.0,2199,10995,4755.0,1982,Delivered,Debit Card,4,5,Medium
104011,2026-02-05,2026-02-11,Webcam,Accessories,XYZ Traders,Mumbai WH,Kolkata,West Bengal,Retail,8,2500,20000,5,1000.0,19000.0,1785,14280,4720.0,506,Delivered,Cash,6,3,Medium
104012,2026-10-28,2026-11-03,Office Chair,Furniture,Global Supply,Hyderabad WH,Lucknow,Uttar Pradesh,Wholesale,20,8500,170000,10,17000.0,153000.0,4916,98320,54680.0,2276,Delivered,Debit Card,6,2,Low
104013,2026-12-01,2026-12-02,Keyboard,Accessories,ABC Suppliers,Mumbai WH,Delhi,Delhi,Retail,20,900,18000,0,0.0,18000.0,611,12220,5780.0,1476,In Transit,Cash,1,4,Medium
104014,2026-11-18,2026-11-23,Desktop,Electronics,ABC Suppliers,Mumbai WH,Bangalore,Karnataka,Wholesale,8,45000,360000,15,54000.0,306000.0,31017,248136,57864.0,2111,Delivered,Cash,5,5,High
104015,2026-05-19,2026-05-21,Desktop,Electronics,XYZ Traders,Chennai WH,Jaipur,Rajasthan,Wholesale,14,45000,630000,5,31500.0,598500.0,32033,448462,150038.0,1398,Delivered,Credit Card,2,2,Low
104016,2026-11-26,2026-11-30,Hard Disk,Storage,Global Supply,Chennai WH,Kolkata,West Bengal,Retail,4,4200,16800,15,2520.0,14280.0,2487,9948,4332.0,1703,Delivered,Debit Card,4,5,Medium
104017,2026-06-07,2026-06-11,SSD,Storage,ABC Suppliers,Mumbai WH,Delhi,Delhi,Wholesale,7,5500,38500,5,1925.0,36575.0,3964,27748,8827.0,2007,In Transit,UPI,4,1,High
104018,2026-01-26,2026-01-31,Webcam,Accessories,XYZ Traders,Hyderabad WH,Jaipur,Rajasthan,Wholesale,18,2500,45000,5,2250.0,42750.0,1909,34362,8388.0,1219,In Transit,UPI,5,1,Low
104019,2026-04-28,2026-05-01,Mouse,Accessories,Prime Distributors,Mumbai WH,Chennai,Tamil Nadu,Wholesale,7,700,4900,10,490.0,4410.0,496,3472,938.0,2145,Delivered,Debit Card,3,3,Medium
104020,2026-06-03,2026-06-04,Keyboard,Accessories,Tech World,Delhi WH,Mumbai,Maharashtra,Retail,16,900,14400,0,0.0,14400.0,530,8480,5920.0,311,Delivered,Cash,1,1,Low
104021,2026-09-11,2026-09-13,Hard Disk,Storage,ABC Suppliers,Chennai WH,Jaipur,Rajasthan,Wholesale,8,4200,33600,15,5040.0,28560.0,2562,20496,8064.0,2587,Delivered,Cash,2,2,Medium
104022,2026-02-20,2026-02-22,Switch,Networking,ABC Suppliers,Hyderabad WH,Pune,Maharashtra,Wholesale,4,6000,24000,10,2400.0,21600.0,4143,16572,5028.0,1889,Delivered,Debit Card,2,3,High
104023,2026-06-27,2026-06-30,Switch,Networking,Tech World,Chennai WH,Bangalore,Karnataka,Wholesale,12,6000,72000,0,0.0,72000.0,4672,56064,15936.0,561,Delivered,Cash,3,5,Medium
104024,2026-07-08,2026-07-14,SSD,Storage,Global Supply,Bangalore WH,Delhi,Delhi,Retail,7,5500,38500,15,5775.0,32725.0,3359,23513,9212.0,1493,Cancelled,Net Banking,6,4,Medium
104025,2026-10-18,2026-10-22,Keyboard,Accessories,XYZ Traders,Delhi WH,Chennai,Tamil Nadu,Wholesale,18,900,16200,10,1620.0,14580.0,653,11754,2826.0,2379,Delivered,Debit Card,4,2,Medium
104026,2026-04-21,2026-04-22,Laptop,Electronics,Global Supply,Delhi WH,Delhi,Delhi,Retail,1,55000,55000,0,0.0,55000.0,32689,32689,22311.0,757,Delivered,UPI,1,4,High
104027,2026-10-07,2026-10-10,Keyboard,Accessories,Global Supply,Hyderabad WH,Delhi,Delhi,Wholesale,7,900,6300,10,630.0,5670.0,558,3906,1764.0,1105,Delivered,UPI,3,3,Low
104028,2026-10-10,2026-10-13,Mouse,Accessories,XYZ Traders,Bangalore WH,Mumbai,Maharashtra,Wholesale,2,700,1400,15,210.0,1190.0,438,876,314.0,702,In Transit,Debit Card,3,2,Low
104029,2026-11-11,2026-11-17,Office Desk,Furniture,ABC Suppliers,Bangalore WH,Chennai,Tamil Nadu,Wholesale,19,15000,285000,15,42750.0,242250.0,9641,183179,59071.0,750,In Transit,Net Banking,6,1,Low
104030,2026-03-13,2026-03-20,Printer,Office Supplies,Prime Distributors,Delhi WH,Chennai,Tamil Nadu,Retail,16,15000,240000,0,0.0,240000.0,9577,153232,86768.0,1272,In Transit,Net Banking,7,2,High
104031,2026-06-25,2026-06-30,Monitor,Electronics,XYZ Traders,Mumbai WH,Jaipur,Rajasthan,Retail,1,12000,12000,5,600.0,11400.0,7493,7493,3907.0,2466,Delivered,Debit Card,5,2,Medium
104032,2026-07-05,2026-07-09,Mouse,Accessories,Tech World,Delhi WH,Delhi,Delhi,Wholesale,4,700,2800,0,0.0,2800.0,401,1604,1196.0,1096,Delivered,UPI,4,2,Medium
104033,2026-09-29,2026-09-30,SSD,Storage,Global Supply,Mumbai WH,Ahmedabad,Gujarat,Retail,11,5500,60500,0,0.0,60500.0,4252,46772,13728.0,1239,Delayed,Credit Card,1,1,Low
104034,2026-04-13,2026-04-17,Webcam,Accessories,XYZ Traders,Delhi WH,Lucknow,Uttar Pradesh,Retail,2,2500,5000,0,0.0,5000.0,1936,3872,1128.0,1836,Delivered,Credit Card,4,4,Low
104035,2026-01-01,2026-01-04,Projector,Electronics,Prime Distributors,Mumbai WH,Pune,Maharashtra,Retail,14,40000,560000,15,84000.0,476000.0,29841,417774,58226.0,1957,Delivered,Net Banking,3,3,Low
104036,2026-11-29,2026-12-02,Keyboard,Accessories,ABC Suppliers,Bangalore WH,Ahmedabad,Gujarat,Retail,1,900,900,10,90.0,810.0,537,537,273.0,2131,In Transit,Debit Card,3,2,High
104037,2026-07-23,2026-07-25,Switch,Networking,ABC Suppliers,Mumbai WH,Bangalore,Karnataka,Wholesale,16,6000,96000,10,9600.0,86400.0,4486,71776,14624.0,1613,Delivered,UPI,2,2,High
104038,2026-01-15,2026-01-21,Desktop,Electronics,ABC Suppliers,Hyderabad WH,Pune,Maharashtra,Wholesale,9,45000,405000,15,60750.0,344250.0,27752,249768,94482.0,1619,In Transit,UPI,6,4,High
104039,2026-12-22,2026-12-26,SSD,Storage,XYZ Traders,Chennai WH,Delhi,Delhi,Wholesale,11,5500,60500,15,9075.0,51425.0,3559,39149,12276.0,2205,Delivered,Net Banking,4,3,Medium
104040,2026-05-24,2026-05-26,Desktop,Electronics,ABC Suppliers,Chennai WH,Ahmedabad,Gujarat,Retail,10,45000,450000,10,45000.0,405000.0,33480,334800,70200.0,2631,Delivered,Debit Card,2,3,High
104041,2026-12-13,2026-12-18,Projector,Electronics,Global Supply,Delhi WH,Delhi,Delhi,Retail,14,40000,560000,0,0.0,560000.0,25969,363566,196434.0,363,Delivered,Cash,5,1,Low
104042,2026-10-21,2026-10-23,Mouse,Accessories,Tech World,Chennai WH,Delhi,Delhi,Wholesale,7,700,4900,15,735.0,4165.0,524,3668,497.0,2930,Delayed,Net Banking,2,5,Low
104043,2026-05-19,2026-05-20,SSD,Storage,Prime Distributors,Chennai WH,Ahmedabad,Gujarat,Wholesale,12,5500,66000,5,3300.0,62700.0,3305,39660,23040.0,2480,Delivered,Credit Card,1,3,High
104044,2026-10-16,2026-10-18,Office Chair,Furniture,Global Supply,Mumbai WH,Jaipur,Rajasthan,Wholesale,4,8500,34000,0,0.0,34000.0,5827,23308,10692.0,1264,Cancelled,Debit Card,2,1,High
104045,2026-08-01,2026-08-05,Scanner,Office Supplies,ABC Suppliers,Bangalore WH,Jaipur,Rajasthan,Wholesale,6,12000,72000,0,0.0,72000.0,6673,40038,31962.0,2720,Delivered,UPI,4,5,High
104046,2026-11-26,2026-12-03,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Pune,Maharashtra,Wholesale,19,4200,79800,10,7980.0,71820.0,2474,47006,24814.0,2410,Delivered,Debit Card,7,4,Low
104047,2026-03-17,2026-03-24,Office Chair,Furniture,Global Supply,Bangalore WH,Pune,Maharashtra,Wholesale,7,8500,59500,10,5950.0,53550.0,5294,37058,16492.0,1873,Delivered,Credit Card,7,2,Low
104048,2026-01-02,2026-01-06,Webcam,Accessories,XYZ Traders,Hyderabad WH,Bangalore,Karnataka,Wholesale,15,2500,37500,5,1875.0,35625.0,1733,25995,9630.0,2457,Delivered,Cash,4,1,Medium
104049,2026-01-10,2026-01-12,Keyboard,Accessories,Prime Distributors,Bangalore WH,Hyderabad,Telangana,Retail,16,900,14400,0,0.0,14400.0,607,9712,4688.0,2107,Delivered,UPI,2,2,Low
104050,2026-11-09,2026-11-14,Office Desk,Furniture,Tech World,Hyderabad WH,Chennai,Tamil Nadu,Retail,4,15000,60000,15,9000.0,51000.0,11936,47744,3256.0,1015,Delivered,UPI,5,5,Medium
104051,2026-08-23,2026-08-29,SSD,Storage,Prime Distributors,Mumbai WH,Delhi,Delhi,Retail,1,5500,5500,15,825.0,4675.0,3381,3381,1294.0,928,Delivered,Net Banking,6,1,Medium
104052,2026-09-22,2026-09-24,Scanner,Office Supplies,Tech World,Hyderabad WH,Chennai,Tamil Nadu,Retail,14,12000,168000,15,25200.0,142800.0,8395,117530,25270.0,898,Delivered,Debit Card,2,3,Low
104053,2026-08-10,2026-08-17,Keyboard,Accessories,XYZ Traders,Bangalore WH,Chennai,Tamil Nadu,Wholesale,7,900,6300,10,630.0,5670.0,528,3696,1974.0,2674,Delivered,Credit Card,7,2,Low
104054,2026-06-07,2026-06-10,SSD,Storage,Tech World,Chennai WH,Chennai,Tamil Nadu,Retail,12,5500,66000,0,0.0,66000.0,3712,44544,21456.0,2485,Delivered,Cash,3,4,High
