item_id,order_id,product_id,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,shipping_cost
ITEM006188,ORD02083,PROD049,1,27380.84,15,27380.84,4107.13,23273.71,322.24
ITEM006189,ORD02084,PROD009,2,30095.64,0,60191.28,0.0,60191.28,158.24
ITEM006190,ORD02084,PROD039,5,34243.23,15,171216.15,25682.42,145533.73,109.76
ITEM006191,ORD02084,PROD028,2,25760.3,0,51520.6,0.0,51520.6,319.45
ITEM006192,ORD02084,PROD029,1,29661.49,15,29661.49,4449.22,25212.27,447.77
ITEM006193,ORD02085,PROD041,5,6189.71,15,30948.55,4642.28,26306.27,354.42
ITEM006194,ORD02085,PROD029,4,29661.49,10,118645.96,11864.6,106781.36,36.71
ITEM006195,ORD02085,PROD021,1,30631.46,20,30631.46,6126.29,24505.17,415.71
ITEM006196,ORD02085,PROD048,3,26051.39,10,78154.17,7815.42,70338.75,145.98
ITEM006197,ORD02085,PROD045,1,13013.12,15,13013.12,1951.97,11061.15,488.01
ITEM006198,ORD02086,PROD001,1,18789.55,15,18789.55,2818.43,15971.12,82.73
ITEM006199,ORD02086,PROD017,2,15281.69,20,30563.38,6112.68,24450.7,427.47
ITEM006200,ORD02086,PROD026,3,39280.28,0,117840.84,0.0,117840.84,136.55
ITEM006201,ORD02087,PROD009,3,30095.64,10,90286.92,9028.69,81258.23,236.8
ITEM006202,ORD02087,PROD025,5,22857.89,0,114289.45,0.0,114289.45,303.48
ITEM006203,ORD02087,PROD031,1,30416.49,10,30416.49,3041.65,27374.84,90.88
ITEM006204,ORD02087,PROD022,1,7060.74,20,7060.74,1412.15,5648.59,195.74
ITEM006205,ORD02088,PROD027,1,10063.72,5,10063.72,503.19,9560.53,269.44
ITEM006206,ORD02088,PROD044,3,45475.09,5,136425.27,6821.26,129604.01,268.33
ITEM006207,ORD02089,PROD012,5,48498.5,20,242492.5,48498.5,193994.0,496.11
ITEM006208,ORD02089,PROD013,4,41638.89,20,166555.56,33311.11,133244.45,131.61
ITEM006209,ORD02089,PROD008,3,43322.19,5,129966.57,6498.33,123468.24,468.73
ITEM006210,ORD02089,PROD014,5,10695.72,10,53478.6,5347.86,48130.74,320.27
ITEM006211,ORD02089,PROD010,1,35432.82,20,35432.82,7086.56,28346.26,247.72
ITEM006212,ORD02090,PROD027,5,10063.72,15,50318.6,7547.79,42770.81,360.7
ITEM006213,ORD02090,PROD016,5,9251.89,5,46259.45,2312.97,43946.48,96.63
ITEM006214,ORD02090,PROD033,3,3346.07,5,10038.21,501.91,9536.3,259.24
ITEM006215,ORD02090,PROD024,4,18381.46,5,73525.84,3676.29,69849.55,227.84
ITEM006216,ORD02091,PROD033,1,3346.07,0,3346.07,0.0,3346.07,246.89
ITEM006217,ORD02091,PROD032,1,8609.15,15,8609.15,1291.37,7317.78,204.33
ITEM006218,ORD02092,PROD041,5,6189.71,10,30948.55,3094.86,27853.7,193.14
ITEM006219,ORD02092,PROD022,2,7060.74,20,14121.48,2824.3,11297.18,156.59
ITEM006220,ORD02093,PROD004,5,29973.06,20,149865.3,29973.06,119892.24,319.21
ITEM006221,ORD02093,PROD028,5,25760.3,5,128801.5,6440.08,122361.42,315.25
ITEM006222,ORD02093,PROD043,5,1815.99,15,9079.95,1361.99,7717.96,140.67
ITEM006223,ORD02094,PROD039,5,34243.23,15,171216.15,25682.42,145533.73,360.82
ITEM006224,ORD02095,PROD022,1,7060.74,15,7060.74,1059.11,6001.63,302.78
ITEM006225,ORD02095,PROD021,5,30631.46,10,153157.3,15315.73,137841.57,458.82
ITEM006226,ORD02095,PROD045,1,13013.12,10,13013.12,1301.31,11711.81,451.63
ITEM006227,ORD02095,PROD041,1,6189.71,10,6189.71,618.97,5570.74,104.68
ITEM006228,ORD02095,PROD018,1,26285.35,10,26285.35,2628.54,23656.82,148.64
ITEM006229,ORD02096,PROD038,4,4973.84,15,19895.36,2984.3,16911.06,426.04
ITEM006230,ORD02097,PROD020,5,14632.33,10,73161.65,7316.16,65845.48,262.47
ITEM006231,ORD02097,PROD010,1,35432.82,10,35432.82,3543.28,31889.54,40.62
ITEM006232,ORD02098,PROD011,4,1127.17,15,4508.68,676.3,3832.38,496.15
ITEM006233,ORD02098,PROD048,1,26051.39,5,26051.39,1302.57,24748.82,203.04
ITEM006234,ORD02098,PROD043,4,1815.99,15,7263.96,1089.59,6174.37,208.77
ITEM006235,ORD02099,PROD004,4,29973.06,20,119892.24,23978.45,95913.79,411.61
ITEM006236,ORD02099,PROD029,4,29661.49,10,118645.96,11864.6,106781.36,66.15
ITEM006237,ORD02100,PROD038,1,4973.84,15,4973.84,746.08,4227.76,360.88
ITEM006238,ORD02101,PROD050,3,9324.24,0,27972.72,0.0,27972.72,259.2
ITEM006239,ORD02101,PROD007,2,2998.37,10,5996.74,599.67,5397.07,476.79
ITEM006240,ORD02101,PROD040,4,22063.61,0,88254.44,0.0,88254.44,200.4
ITEM006241,ORD02102,PROD018,1,26285.35,0,26285.35,0.0,26285.35,264.54
ITEM006242,ORD02103,PROD010,2,35432.82,10,70865.64,7086.56,63779.08,71.38
ITEM006243,ORD02103,PROD037,2,15300.23,20,30600.46,6120.09,24480.37,43.34
ITEM006244,ORD02103,PROD009,2,30095.64,20,60191.28,12038.26,48153.02,353.48
ITEM006245,ORD02103,PROD004,1,29973.06,0,29973.06,0.0,29973.06,398.03
ITEM006246,ORD02103,PROD038,1,4973.84,10,4973.84,497.38,4476.46,237.37
ITEM006247,ORD02104,PROD012,3,48498.5,10,145495.5,14549.55,130945.95,181.34
ITEM006248,ORD02104,PROD040,2,22063.61,15,44127.22,6619.08,37508.14,266.89
ITEM006249,ORD02104,PROD037,5,15300.23,0,76501.15,0.0,76501.15,148.65
ITEM006250,ORD02104,PROD004,4,29973.06,10,119892.24,11989.22,107903.02,255.64
ITEM006251,ORD02105,PROD021,3,30631.46,10,91894.38,9189.44,82704.94,94.11
ITEM006252,ORD02105,PROD025,4,22857.89,5,91431.56,4571.58,86859.98,121.92
ITEM006253,ORD02105,PROD035,2,48285.04,20,96570.08,19314.02,77256.06,285.7
ITEM006254,ORD02106,PROD047,1,15654.38,20,15654.38,3130.88,12523.5,461.89
ITEM006255,ORD02106,PROD027,2,10063.72,10,20127.44,2012.74,18114.7,293.88
ITEM006256,ORD02106,PROD022,1,7060.74,20,7060.74,1412.15,5648.59,94.8
ITEM006257,ORD02107,PROD014,1,10695.72,0,10695.72,0.0,10695.72,228.45
ITEM006258,ORD02108,PROD026,3,39280.28,10,117840.84,11784.08,106056.76,408.14
ITEM006259,ORD02109,PROD013,3,41638.89,20,124916.67,24983.33,99933.34,144.25
ITEM006260,ORD02110,PROD008,4,43322.19,5,173288.76,8664.44,164624.32,125.83
ITEM006261,ORD02110,PROD032,2,8609.15,0,17218.3,0.0,17218.3,479.85
ITEM006262,ORD02110,PROD044,4,45475.09,0,181900.36,0.0,181900.36,287.11
ITEM006263,ORD02111,PROD007,5,2998.37,5,14991.85,749.59,14242.26,73.25
ITEM006264,ORD02111,PROD041,4,6189.71,0,24758.84,0.0,24758.84,445.75
ITEM006265,ORD02112,PROD037,2,15300.23,0,30600.46,0.0,30600.46,278.2
ITEM006266,ORD02112,PROD011,4,1127.17,15,4508.68,676.3,3832.38,495.96
ITEM006267,ORD02113,PROD008,5,43322.19,0,216610.95,0.0,216610.95,102.5
ITEM006268,ORD02113,PROD044,2,45475.09,20,90950.18,18190.04,72760.14,291.84
ITEM006269,ORD02113,PROD006,4,7884.13,20,31536.52,6307.3,25229.22,349.56
ITEM006270,ORD02113,PROD043,1,1815.99,5,1815.99,90.8,1725.19,404.94
ITEM006271,ORD02113,PROD002,3,47540.64,15,142621.92,21393.29,121228.63,315.83
ITEM006272,ORD02114,PROD016,3,9251.89,10,27755.67,2775.57,24980.1,339.9
ITEM006273,ORD02114,PROD023,1,14678.02,20,14678.02,2935.6,11742.42,338.08
ITEM006274,ORD02114,PROD028,2,25760.3,10,51520.6,5152.06,46368.54,167.23
ITEM006275,ORD02115,PROD045,2,13013.12,20,26026.24,5205.25,20820.99,490.48
ITEM006276,ORD02115,PROD012,4,48498.5,5,193994.0,9699.7,184294.3,173.9
ITEM006277,ORD02115,PROD034,1,47449.39,5,47449.39,2372.47,45076.92,138.82
ITEM006278,ORD02115,PROD026,3,39280.28,20,117840.84,23568.17,94272.67,97.63
ITEM006279,ORD02116,PROD005,3,7885.33,20,23655.99,4731.2,18924.79,65.39
ITEM006280,ORD02116,PROD031,3,30416.49,0,91249.47,0.0,91249.47,315.39
ITEM006281,ORD02117,PROD042,3,24809.33,15,74427.99,11164.2,63263.79,95.07
ITEM006282,ORD02117,PROD002,4,47540.64,20,190162.56,38032.51,152130.05,143.52
ITEM006283,ORD02117,PROD013,3,41638.89,5,124916.67,6245.83,118670.84,300.87
ITEM006284,ORD02117,PROD040,1,22063.61,0,22063.61,0.0,22063.61,209.98
ITEM006285,ORD02117,PROD044,4,45475.09,5,181900.36,9095.02,172805.34,133.48
ITEM006286,ORD02118,PROD012,3,48498.5,20,145495.5,29099.1,116396.4,344.83
ITEM006287,ORD02118,PROD029,2,29661.49,10,59322.98,5932.3,53390.68,300.95
ITEM006288,ORD02118,PROD025,4,22857.89,20,91431.56,18286.31,73145.25,319.4
ITEM006289,ORD02118,PROD021,2,30631.46,5,61262.92,3063.15,58199.77,482.54
ITEM006290,ORD02118,PROD014,3,10695.72,20,32087.16,6417.43,25669.73,192.19
ITEM006291,ORD02119,PROD048,1,26051.39,0,26051.39,0.0,26051.39,349.65
ITEM006292,ORD02119,PROD012,1,48498.5,10,48498.5,4849.85,43648.65,348.92
ITEM006293,ORD02119,PROD002,3,47540.64,10,142621.92,14262.19,128359.73,288.77
ITEM006294,ORD02120,PROD032,1,8609.15,15,8609.15,1291.37,7317.78,157.38
ITEM006295,ORD02120,PROD039,3,34243.23,0,102729.69,0.0,102729.69,405.31
ITEM006296,ORD02120,PROD010,5,35432.82,15,177164.1,26574.62,150589.49,36.54
ITEM006297,ORD02121,PROD044,2,45475.09,0,90950.18,0.0,90950.18,369.61
ITEM006298,ORD02121,PROD009,4,30095.64,15,120382.56,18057.38,102325.18,184.26
ITEM006299,ORD02122,PROD004,5,29973.06,20,149865.3,29973.06,119892.24,143.32
ITEM006300,ORD02122,PROD009,1,30095.64,0,30095.64,0.0,30095.64,481.75
ITEM006301,ORD02122,PROD023,2,14678.02,5,29356.04,1467.8,27888.24,32.93
ITEM006302,ORD02122,PROD050,3,9324.24,0,27972.72,0.0,27972.72,369.86
ITEM006303,ORD02122,PROD017,2,15281.69,15,30563.38,4584.51,25978.87,91.68
ITEM006304,ORD02123,PROD004,2,29973.06,20,59946.12,11989.22,47956.9,243.32
ITEM006305,ORD02124,PROD022,2,7060.74,15,14121.48,2118.22,12003.26,130.86
ITEM006306,ORD02124,PROD029,1,29661.49,0,29661.49,0.0,29661.49,262.12
ITEM006307,ORD02124,PROD021,5,30631.46,15,153157.3,22973.6,130183.7,391.96
ITEM006308,ORD02124,PROD023,2,14678.02,5,29356.04,1467.8,27888.24,359.92
ITEM006309,ORD02124,PROD008,2,43322.19,5,86644.38,4332.22,82312.16,194.01
ITEM006310,ORD02125,PROD025,5,22857.89,5,114289.45,5714.47,108574.98,85.5
ITEM006311,ORD02125,PROD028,2,25760.3,15,51520.6,7728.09,43792.51,164.27
ITEM006312,ORD02125,PROD035,2,48285.04,0,96570.08,0.0,96570.08,431.04
ITEM006313,ORD02125,PROD040,2,22063.61,10,44127.22,4412.72,39714.5,201.28
ITEM006314,ORD02126,PROD036,5,40439.03,10,202195.15,20219.52,181975.64,482.12
ITEM006315,ORD02126,PROD012,3,48498.5,15,145495.5,21824.32,123671.18,105.02
ITEM006316,ORD02126,PROD041,5,6189.71,5,30948.55,1547.43,29401.12,311.03
ITEM006317,ORD02127,PROD039,5,34243.23,10,171216.15,17121.62,154094.54,441.16
ITEM006318,ORD02127,PROD003,1,36626.5,10,36626.5,3662.65,32963.85,264.28
ITEM006319,ORD02127,PROD038,2,4973.84,15,9947.68,1492.15,8455.53,230.97
ITEM006320,ORD02128,PROD049,5,27380.84,5,136904.2,6845.21,130058.99,193.96
ITEM006321,ORD02128,PROD029,4,29661.49,10,118645.96,11864.6,106781.36,391.73
ITEM006322,ORD02129,PROD035,4,48285.04,15,193140.16,28971.02,164169.14,226.32
ITEM006323,ORD02129,PROD028,3,25760.3,10,77280.9,7728.09,69552.81,348.18
ITEM006324,ORD02129,PROD020,4,14632.33,0,58529.32,0.0,58529.32,181.13
ITEM006325,ORD02130,PROD027,5,10063.72,20,50318.6,10063.72,40254.88,224.37
ITEM006326,ORD02130,PROD024,3,18381.46,10,55144.38,5514.44,49629.94,61.31
ITEM006327,ORD02130,PROD004,3,29973.06,20,89919.18,17983.84,71935.34,331.35
ITEM006328,ORD02130,PROD026,3,39280.28,20,117840.84,23568.17,94272.67,94.55
ITEM006329,ORD02130,PROD030,3,2417.88,15,7253.64,1088.05,6165.59,266.45
ITEM006330,ORD02131,PROD020,2,14632.33,15,29264.66,4389.7,24874.96,153.3
ITEM006331,ORD02132,PROD032,5,8609.15,0,43045.75,0.0,43045.75,399.02
ITEM006332,ORD02132,PROD040,3,22063.61,15,66190.83,9928.62,56262.21,221.4
ITEM006333,ORD02132,PROD023,1,14678.02,15,14678.02,2201.7,12476.32,133.57
ITEM006334,ORD02132,PROD003,2,36626.5,20,73253.0,14650.6,58602.4,204.5
ITEM006335,ORD02132,PROD047,3,15654.38,0,46963.14,0.0,46963.14,226.24
ITEM006336,ORD02133,PROD022,1,7060.74,20,7060.74,1412.15,5648.59,104.21
ITEM006337,ORD02133,PROD001,3,18789.55,5,56368.65,2818.43,53550.22,81.65
ITEM006338,ORD02133,PROD041,2,6189.71,20,12379.42,2475.88,9903.54,35.88
ITEM006339,ORD02133,PROD011,5,1127.17,10,5635.85,563.58,5072.27,154.76
ITEM006340,ORD02134,PROD009,3,30095.64,0,90286.92,0.0,90286.92,446.83
ITEM006341,ORD02134,PROD032,3,8609.15,20,25827.45,5165.49,20661.96,248.1
ITEM006342,ORD02134,PROD025,5,22857.89,15,114289.45,17143.42,97146.03,326.12
ITEM006343,ORD02134,PROD016,3,9251.89,0,27755.67,0.0,27755.67,91.83
ITEM006344,ORD02135,PROD022,5,7060.74,5,35303.7,1765.18,33538.52,373.16
ITEM006345,ORD02135,PROD018,5,26285.35,10,131426.75,13142.68,118284.08,135.09
ITEM006346,ORD02135,PROD024,2,18381.46,10,36762.92,3676.29,33086.63,265.1
ITEM006347,ORD02135,PROD049,3,27380.84,20,82142.52,16428.5,65714.02,316.28
ITEM006348,ORD02135,PROD036,5,40439.03,20,202195.15,40439.03,161756.12,426.37
ITEM006349,ORD02136,PROD028,5,25760.3,10,128801.5,12880.15,115921.35,134.74
ITEM006350,ORD02137,PROD049,3,27380.84,5,82142.52,4107.13,78035.39,92.73
ITEM006351,ORD02137,PROD042,4,24809.33,10,99237.32,9923.73,89313.59,67.21
ITEM006352,ORD02137,PROD039,1,34243.23,20,34243.23,6848.65,27394.58,355.71
ITEM006353,ORD02138,PROD036,1,40439.03,15,40439.03,6065.85,34373.18,343.66
ITEM006354,ORD02139,PROD030,1,2417.88,10,2417.88,241.79,2176.09,450.03
ITEM006355,ORD02139,PROD016,4,9251.89,5,37007.56,1850.38,35157.18,128.68
ITEM006356,ORD02139,PROD050,1,9324.24,20,9324.24,1864.85,7459.39,285.11
ITEM006357,ORD02139,PROD005,1,7885.33,0,7885.33,0.0,7885.33,177.82
ITEM006358,ORD02139,PROD008,1,43322.19,10,43322.19,4332.22,38989.97,346.1
ITEM006359,ORD02140,PROD039,1,34243.23,20,34243.23,6848.65,27394.58,337.57
ITEM006360,ORD02140,PROD049,3,27380.84,0,82142.52,0.0,82142.52,43.16
ITEM006361,ORD02140,PROD025,3,22857.89,20,68573.67,13714.73,54858.94,260.65
ITEM006362,ORD02141,PROD014,5,10695.72,10,53478.6,5347.86,48130.74,108.97
ITEM006363,ORD02141,PROD017,1,15281.69,10,15281.69,1528.17,13753.52,106.57
ITEM006364,ORD02141,PROD044,5,45475.09,10,227375.45,22737.54,204637.9,412.41
ITEM006365,ORD02141,PROD019,5,21654.06,5,108270.3,5413.52,102856.78,286.31
ITEM006366,ORD02141,PROD023,4,14678.02,10,58712.08,5871.21,52840.87,157.57
ITEM006367,ORD02142,PROD030,5,2417.88,15,12089.4,1813.41,10275.99,111.81
ITEM006368,ORD02143,PROD003,3,36626.5,0,109879.5,0.0,109879.5,187.26
ITEM006369,ORD02143,PROD046,1,33159.86,20,33159.86,6631.97,26527.89,52.63
ITEM006370,ORD02143,PROD024,2,18381.46,15,36762.92,5514.44,31248.48,203.74
ITEM006371,ORD02144,PROD049,5,27380.84,15,136904.2,20535.63,116368.57,338.96
ITEM006372,ORD02144,PROD030,1,2417.88,15,2417.88,362.68,2055.2,73.56
ITEM006373,ORD02144,PROD001,4,18789.55,20,75158.2,15031.64,60126.56,159.53
ITEM006374,ORD02144,PROD029,2,29661.49,10,59322.98,5932.3,53390.68,413.65
ITEM006375,ORD02145,PROD035,5,48285.04,5,241425.2,12071.26,229353.94,208.54
ITEM006376,ORD02145,PROD017,5,15281.69,10,76408.45,7640.84,68767.6,489.78
ITEM006377,ORD02146,PROD038,2,4973.84,15,9947.68,1492.15,8455.53,247.62
ITEM006378,ORD02146,PROD024,1,18381.46,15,18381.46,2757.22,15624.24,304.02
ITEM006379,ORD02146,PROD035,2,48285.04,5,96570.08,4828.5,91741.58,225.45
ITEM006380,ORD02147,PROD024,4,18381.46,20,73525.84,14705.17,58820.67,346.23
ITEM006381,ORD02148,PROD039,1,34243.23,20,34243.23,6848.65,27394.58,333.15
ITEM006382,ORD02148,PROD002,4,47540.64,15,190162.56,28524.38,161638.18,88.48
ITEM006383,ORD02148,PROD028,1,25760.3,5,25760.3,1288.02,24472.28,364.47
ITEM006384,ORD02149,PROD005,1,7885.33,20,7885.33,1577.07,6308.26,388.52
ITEM006385,ORD02149,PROD043,3,1815.99,10,5447.97,544.8,4903.17,496.57
ITEM006386,ORD02149,PROD009,4,30095.64,20,120382.56,24076.51,96306.05,81.55
ITEM006387,ORD02150,PROD014,3,10695.72,5,32087.16,1604.36,30482.8,294.36
ITEM006388,ORD02150,PROD046,4,33159.86,5,132639.44,6631.97,126007.47,126.12
ITEM006389,ORD02150,PROD017,3,15281.69,20,45845.07,9169.01,36676.06,437.3
ITEM006390,ORD02150,PROD039,3,34243.23,20,102729.69,20545.94,82183.75,355.57
ITEM006391,ORD02151,PROD047,4,15654.38,20,62617.52,12523.5,50094.02,264.07
ITEM006392,ORD02151,PROD035,1,48285.04,0,48285.04,0.0,48285.04,293.75
ITEM006393,ORD02152,PROD041,1,6189.71,0,6189.71,0.0,6189.71,368.8
ITEM006394,ORD02153,PROD031,3,30416.49,5,91249.47,4562.47,86687.0,127.98
ITEM006395,ORD02153,PROD040,1,22063.61,10,22063.61,2206.36,19857.25,140.51
ITEM006396,ORD02154,PROD006,1,7884.13,15,7884.13,1182.62,6701.51,442.8
ITEM006397,ORD02154,PROD041,1,6189.71,5,6189.71,309.49,5880.22,260.15
ITEM006398,ORD02154,PROD029,4,29661.49,20,118645.96,23729.19,94916.77,225.64
ITEM006399,ORD02155,PROD048,4,26051.39,20,104205.56,20841.11,83364.45,333.56
ITEM006400,ORD02155,PROD033,5,3346.07,0,16730.35,0.0,16730.35,120.23
ITEM006401,ORD02156,PROD012,1,48498.5,20,48498.5,9699.7,38798.8,470.97
ITEM006402,ORD02156,PROD048,2,26051.39,0,52102.78,0.0,52102.78,173.46
ITEM006403,ORD02157,PROD019,1,21654.06,20,21654.06,4330.81,17323.25,260.68
ITEM006404,ORD02157,PROD043,5,1815.99,0,9079.95,0.0,9079.95,225.23
ITEM006405,ORD02157,PROD046,3,33159.86,20,99479.58,19895.92,79583.66,196.03
ITEM006406,ORD02157,PROD016,1,9251.89,0,9251.89,0.0,9251.89,406.57
ITEM006407,ORD02157,PROD021,2,30631.46,10,61262.92,6126.29,55136.63,496.07
ITEM006408,ORD02158,PROD002,5,47540.64,10,237703.2,23770.32,213932.88,107.11
ITEM006409,ORD02158,PROD001,3,18789.55,0,56368.65,0.0,56368.65,264.32
ITEM006410,ORD02158,PROD046,1,33159.86,20,33159.86,6631.97,26527.89,406.34
ITEM006411,ORD02158,PROD041,2,6189.71,0,12379.42,0.0,12379.42,142.12
ITEM006412,ORD02158,PROD012,4,48498.5,10,193994.0,19399.4,174594.6,128.52
ITEM006413,ORD02159,PROD015,1,9173.07,10,9173.07,917.31,8255.76,377.26
ITEM006414,ORD02160,PROD037,1,15300.23,15,15300.23,2295.03,13005.2,134.92
ITEM006415,ORD02160,PROD011,2,1127.17,10,2254.34,225.43,2028.91,274.66
ITEM006416,ORD02160,PROD022,2,7060.74,15,14121.48,2118.22,12003.26,265.39
ITEM006417,ORD02160,PROD046,2,33159.86,0,66319.72,0.0,66319.72,68.4
ITEM006418,ORD02161,PROD010,4,35432.82,20,141731.28,28346.26,113385.02,226.67
ITEM006419,ORD02161,PROD040,3,22063.61,10,66190.83,6619.08,59571.75,219.9
ITEM006420,ORD02161,PROD045,1,13013.12,0,13013.12,0.0,13013.12,211.13
ITEM006421,ORD02162,PROD001,2,18789.55,0,37579.1,0.0,37579.1,271.65
ITEM006422,ORD02162,PROD041,1,6189.71,5,6189.71,309.49,5880.22,155.88
ITEM006423,ORD02162,PROD004,4,29973.06,15,119892.24,17983.84,101908.4,233.37
ITEM006424,ORD02162,PROD027,3,10063.72,5,30191.16,1509.56,28681.6,212.77
ITEM006425,ORD02163,PROD009,3,30095.64,0,90286.92,0.0,90286.92,327.5
ITEM006426,ORD02163,PROD008,1,43322.19,0,43322.19,0.0,43322.19,142.72
ITEM006427,ORD02163,PROD049,3,27380.84,20,82142.52,16428.5,65714.02,207.18
ITEM006428,ORD02163,PROD045,5,13013.12,10,65065.6,6506.56,58559.04,42.72
ITEM006429,ORD02163,PROD016,2,9251.89,20,18503.78,3700.76,14803.02,68.83
ITEM006430,ORD02164,PROD019,3,21654.06,20,64962.18,12992.44,51969.74,160.66
ITEM006431,ORD02164,PROD033,5,3346.07,15,16730.35,2509.55,14220.8,96.18
ITEM006432,ORD02164,PROD038,3,4973.84,15,14921.52,2238.23,12683.29,426.04
ITEM006433,ORD02164,PROD017,1,15281.69,10,15281.69,1528.17,13753.52,260.06
ITEM006434,ORD02164,PROD023,3,14678.02,5,44034.06,2201.7,41832.36,349.08
ITEM006435,ORD02165,PROD024,3,18381.46,20,55144.38,11028.88,44115.5,30.89
ITEM006436,ORD02165,PROD027,3,10063.72,15,30191.16,4528.67,25662.49,183.01
ITEM006437,ORD02165,PROD015,3,9173.07,10,27519.21,2751.92,24767.29,151.54
ITEM006438,ORD02165,PROD037,4,15300.23,10,61200.92,6120.09,55080.83,257.95
ITEM006439,ORD02166,PROD005,3,7885.33,5,23655.99,1182.8,22473.19,360.56
ITEM006440,ORD02166,PROD019,5,21654.06,20,108270.3,21654.06,86616.24,281.05
ITEM006441,ORD02166,PROD048,4,26051.39,10,104205.56,10420.56,93785.0,208.09
ITEM006442,ORD02166,PROD021,1,30631.46,20,30631.46,6126.29,24505.17,316.88
ITEM006443,ORD02166,PROD011,1,1127.17,10,1127.17,112.72,1014.45,141.97
ITEM006444,ORD02167,PROD031,5,30416.49,10,152082.45,15208.24,136874.21,102.97
ITEM006445,ORD02168,PROD039,2,34243.23,15,68486.46,10272.97,58213.49,360.37
ITEM006446,ORD02168,PROD007,5,2998.37,15,14991.85,2248.78,12743.07,189.91
ITEM006447,ORD02169,PROD015,2,9173.07,15,18346.14,2751.92,15594.22,376.77
ITEM006448,ORD02169,PROD040,3,22063.61,10,66190.83,6619.08,59571.75,422.85
ITEM006449,ORD02169,PROD014,2,10695.72,10,21391.44,2139.14,19252.3,84.33
ITEM006450,ORD02169,PROD032,3,8609.15,0,25827.45,0.0,25827.45,366.79
ITEM006451,ORD02169,PROD031,5,30416.49,5,152082.45,7604.12,144478.33,159.28
ITEM006452,ORD02170,PROD012,3,48498.5,15,145495.5,21824.32,123671.18,94.6
ITEM006453,ORD02171,PROD030,1,2417.88,15,2417.88,362.68,2055.2,169.84
ITEM006454,ORD02171,PROD010,1,35432.82,20,35432.82,7086.56,28346.26,257.02
ITEM006455,ORD02172,PROD031,1,30416.49,15,30416.49,4562.47,25854.02,141.02
ITEM006456,ORD02172,PROD004,2,29973.06,20,59946.12,11989.22,47956.9,461.01
ITEM006457,ORD02173,PROD036,2,40439.03,5,80878.06,4043.9,76834.16,479.34
ITEM006458,ORD02173,PROD043,2,1815.99,0,3631.98,0.0,3631.98,496.35
ITEM006459,ORD02173,PROD041,5,6189.71,10,30948.55,3094.86,27853.7,460.55
ITEM006460,ORD02173,PROD032,2,8609.15,15,17218.3,2582.74,14635.56,201.88
ITEM006461,ORD02173,PROD030,5,2417.88,5,12089.4,604.47,11484.93,485.59
ITEM006462,ORD02174,PROD011,5,1127.17,20,5635.85,1127.17,4508.68,162.14
ITEM006463,ORD02174,PROD006,3,7884.13,0,23652.39,0.0,23652.39,371.81
ITEM006464,ORD02175,PROD034,5,47449.39,20,237246.95,47449.39,189797.56,487.42
ITEM006465,ORD02175,PROD023,1,14678.02,20,14678.02,2935.6,11742.42,87.56
ITEM006466,ORD02175,PROD049,1,27380.84,20,27380.84,5476.17,21904.67,321.57
ITEM006467,ORD02175,PROD033,2,3346.07,20,6692.14,1338.43,5353.71,86.45
ITEM006468,ORD02175,PROD037,5,15300.23,5,76501.15,3825.06,72676.09,164.1
ITEM006469,ORD02176,PROD027,3,10063.72,5,30191.16,1509.56,28681.6,124.22
ITEM006470,ORD02177,PROD048,3,26051.39,5,78154.17,3907.71,74246.46,118.17
ITEM006471,ORD02177,PROD042,5,24809.33,15,124046.65,18607.0,105439.65,364.77
ITEM006472,ORD02177,PROD021,5,30631.46,15,153157.3,22973.6,130183.7,89.98
ITEM006473,ORD02177,PROD022,1,7060.74,10,7060.74,706.07,6354.67,53.73
ITEM006474,ORD02177,PROD013,5,41638.89,5,208194.45,10409.72,197784.73,117.06
ITEM006475,ORD02178,PROD018,2,26285.35,0,52570.7,0.0,52570.7,436.98
ITEM006476,ORD02178,PROD050,5,9324.24,0,46621.2,0.0,46621.2,349.92
ITEM006477,ORD02179,PROD015,2,9173.07,5,18346.14,917.31,17428.83,167.89
ITEM006478,ORD02179,PROD008,2,43322.19,0,86644.38,0.0,86644.38,339.1
ITEM006479,ORD02179,PROD025,4,22857.89,5,91431.56,4571.58,86859.98,173.72
ITEM006480,ORD02179,PROD013,4,41638.89,20,166555.56,33311.11,133244.45,142.39
ITEM006481,ORD02180,PROD048,1,26051.39,5,26051.39,1302.57,24748.82,201.93
ITEM006482,ORD02180,PROD002,5,47540.64,20,237703.2,47540.64,190162.56,472.94
ITEM006483,ORD02180,PROD032,4,8609.15,20,34436.6,6887.32,27549.28,492.79
ITEM006484,ORD02180,PROD008,1,43322.19,5,43322.19,2166.11,41156.08,172.55
ITEM006485,ORD02180,PROD009,1,30095.64,20,30095.64,6019.13,24076.51,494.95
ITEM006486,ORD02181,PROD031,2,30416.49,10,60832.98,6083.3,54749.68,166.71
ITEM006487,ORD02181,PROD049,5,27380.84,10,136904.2,13690.42,123213.78,112.95
ITEM006488,ORD02182,PROD029,4,29661.49,20,118645.96,23729.19,94916.77,303.97
ITEM006489,ORD02183,PROD023,2,14678.02,20,29356.04,5871.21,23484.83,128.94
ITEM006490,ORD02184,PROD050,5,9324.24,15,46621.2,6993.18,39628.02,261.71
ITEM006491,ORD02185,PROD023,1,14678.02,20,14678.02,2935.6,11742.42,52.71
